"","State","Year","Month","quantity.sum","total_cost.sum","policeweapon_quantity.sum","policeweapon_totalcost.sum","policeweapon_nocart_quantity.sum","policeweapon_nocart_totalcost.sum","other_quantity.sum","other_totalcost.sum","policerecord_quantity.sum","policerecord_totalcost.sum","policegood_quantity.sum","policegood_totalcost.sum","policeammo_quantity.sum","policeammo_totalcost.sum","policecar_quantity.sum","policecar_totalcost.sum","policecarW_quantity.sum","policecarW_totalcost.sum","policecarF_quantity.sum","policecarF_totalcost.sum","clothing_quantity.sum","clothing_totalcost.sum","disaster_quantity.sum","disaster_totalcost.sum","construction_quantity.sum","construction_totalcost.sum","farming_quantity.sum","farming_totalcost.sum","medical_quantity.sum","medical_totalcost.sum","signals_quantity.sum","signals_totalcost.sum","building_quantity.sum","building_totalcost.sum","utility_quantity.sum","utility_totalcost.sum","State","Year","Month","day.mean"
"602","Florida","2010","September",48,85744,0,0,0,0,0,0,47,8222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Florida","2010","September",12.6666666666667
"603","Florida","2010","October",110,30457410,68,8178,68,8178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Florida","2010","October",17.8090909090909
"604","Florida","2010","November",2,10685.22,0,0,0,0,0,0,2,10685.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Florida","2010","November",1
"605","Florida","2010","December",31,2817160,17,2166,17,2166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Florida","2010","December",14.8709677419355
"606","Florida","2011","January",56,10655.13,43,4317.85,8,3992,0,0,0,0,0,0,0,0,3,2776.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Florida","2011","January",24.4615384615385
"607","Florida","2011","February",136,5201565,129,410228,129,410228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,177817,0,0,0,0,0,0,0,0,0,0,"Florida","2011","February",22.1691176470588
"608","Florida","2011","March",9,36030496.2,0,0,0,0,0,0,4,5000,0,0,0,0,2,496.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Florida","2011","March",19.1666666666667
"609","Florida","2011","April",285,108033732,279,33732,279,33732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Florida","2011","April",22.5122807017544
"610","Florida","2011","May",2,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Florida","2011","May",19
"611","Florida","2011","June",146,8625176.13,117,13978.71,117,13978.71,0,0,0,0,0,0,0,0,4,37172.92,0,0,0,0,0,0,25,8574024.5,0,0,0,0,0,0,0,0,0,0,0,0,"Florida","2011","June",21.9915966386555
"612","Florida","2011","July",1,39441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Florida","2011","July",22
"613","Florida","2011","August",72,5900738.12,0,0,0,0,0,0,41,557602.41,0,0,0,0,17,1231735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Florida","2011","August",15.0392156862745
"614","Florida","2011","September",18,70221.74,15,5368.8,15,5368.8,0,0,2,17397.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Florida","2011","September",20.6923076923077
"615","Florida","2011","October",2,245101.7,2,245101.7,2,245101.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Florida","2011","October",23
"616","Florida","2011","November",25,376851,20,9980,20,9980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Florida","2011","November",14.84
"617","Florida","2011","December",30,79972.1,22,6575.1,22,6575.1,0,0,6,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Florida","2011","December",14.88
"618","Florida","2012","January",102,198384.04,0,0,0,0,0,0,15,4920,5,500,0,0,3,7500,0,0,1,8524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Florida","2012","January",12.3928571428571
"619","Florida","2012","February",184,79081.79,176,33118.1,176,33118.1,0,0,4,2584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Florida","2012","February",28.4906832298137
"620","Florida","2012","March",53,324439.61,6,2994,6,2994,0,0,0,0,4,95936.81,0,0,0,0,0,0,0,0,0,0,15,947.55,0,0,0,0,7,12700.35,0,0,0,0,0,0,"Florida","2012","March",21.2941176470588
"621","Florida","2012","April",174,453535.24,17,246764,17,246764,0,0,0,0,0,0,0,0,17,13635.95,0,0,3,12536,0,0,95,4332.75,0,0,0,0,0,0,0,0,0,0,0,0,"Florida","2012","April",15.7714285714286
"622","Florida","2012","May",210,480030.57,53,6396,53,6396,0,0,7,1135.61,0,0,18,33.48,0,0,0,0,0,0,28,327.57,22,1314,0,0,0,0,0,0,0,0,0,0,0,0,"Florida","2012","May",23.0493827160494
"623","Florida","2012","June",650,396418.75,256,123731,256,123731,0,0,15,10405,1,362.25,0,0,1,4230,0,0,1,2420,44,674.7,20,968.2,1,193058,0,0,28,10780.31,0,0,0,0,0,0,"Florida","2012","June",13.1797385620915
"624","Florida","2012","July",455,224177.48,0,0,0,0,0,0,37,8288.72,0,0,0,0,0,0,0,0,0,0,113,4852.25,9,8352,1,193058,0,0,12,547.92,0,0,0,0,0,0,"Florida","2012","July",13.5217391304348
"625","Florida","2012","August",572,1517655.83,112,50403.94,112,50403.94,0,0,3,2505.18,0,0,0,0,28,41528.58,0,0,0,0,17,572.53,21,106738.72,0,0,0,0,27,1420.66,1,1109,0,0,5,125000,"Florida","2012","August",19.0309278350515
"626","Florida","2012","September",30,5807987,16,7605,16,7605,0,0,0,0,0,0,0,0,4,12000,0,0,2,17048,0,0,0,0,1,193058,0,0,0,0,0,0,0,0,0,0,"Florida","2012","September",23.1153846153846
"627","Florida","2012","October",10,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Florida","2012","October",25
"628","Florida","2012","November",436,306660.11,26,1135.75,26,1135.75,0,0,32,24132.1,11,4740.48,0,0,0,0,0,0,0,0,25,1387.29,0,0,0,0,0,0,151,65840.84,0,0,0,0,0,0,"Florida","2012","November",12.780487804878
"629","Florida","2012","December",195,188359.33,80,33206,80,33206,0,0,0,0,0,0,0,0,5,21150,0,0,0,0,0,0,0,0,0,0,0,0,50,741,2,1090,0,0,0,0,"Florida","2012","December",16.2365591397849
"630","Florida","2013","January",152,529349.2,135,6164.9,135,6164.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,193058,0,0,0,0,0,0,0,0,0,0,"Florida","2013","January",11.9285714285714
"631","Florida","2013","February",281,137223.02,93,37924,93,37924,0,0,0,0,13,266.96,0,0,6,2688.48,0,0,0,0,24,694.92,0,0,0,0,2,24,0,0,0,0,0,0,20,1404.29,"Florida","2013","February",7.95588235294118
"632","Florida","2013","March",489,521421.58,70,252675.53,70,252675.53,0,0,5,23002,165,6138,0,0,1,12000,0,0,0,0,72,8994.63,10,317.5,0,0,8,240,75,10205.32,0,0,0,0,0,0,"Florida","2013","March",17
"633","Florida","2013","April",318,198241.12,16,3928.72,16,3928.72,0,0,0,0,21,7281.68,0,0,4,22800,0,0,0,0,83,9440.34,5,1156.2,0,0,0,0,0,0,0,0,0,0,2,135.58,"Florida","2013","April",16.0909090909091
"634","Florida","2013","May",2686,1107617.44,1283,462068.69,1283,462068.69,0,0,44,145784.75,126,9478.43,0,0,4,3718.24,0,0,1,7111,78,6399.49,0,0,0,0,0,0,109,41204.55,0,0,0,0,7,28328.1,"Florida","2013","May",14.8733552631579
"635","Florida","2013","June",542,1784276.39,65,1637.09,63,1618.47,0,0,24,229016.98,178,4049,0,0,4,75443,0,0,17,19999.82,30,353.7,30,0,0,0,0,0,105,8671.65,0,0,0,0,0,0,"Florida","2013","June",9.62857142857143
"636","Florida","2013","July",420,1262795.31,4,1634.64,4,1634.64,0,0,10,1770,0,0,0,0,7,29182.9,0,0,0,0,102,2083.78,86,1818.44,0,0,0,0,19,763.8,1,6455.86,0,0,0,0,"Florida","2013","July",14.5
"637","Florida","2013","August",275,1835989.67,19,1728411.04,19,1728411.04,0,0,0,0,1,0,0,0,9,9079.39,0,0,0,0,0,0,14,24847.6,0,0,0,0,133,1926.6,0,0,0,0,2,830.86,"Florida","2013","August",14.56
"638","Florida","2013","September",438,4096659.55,67,3871030.44,67,3871030.44,0,0,0,0,12,15591.82,0,0,13,66346.45,0,0,0,0,0,0,0,0,0,0,0,0,26,3849.63,0,0,0,0,0,0,"Florida","2013","September",14.8723404255319
"639","Florida","2013","October",190,4020447.58,10,3788862.18,10,3788862.18,0,0,22,17402.04,5,196.81,0,0,9,6905.04,0,0,1,0,7,130.13,0,0,0,0,0,0,5,0,0,0,0,0,2,25531,"Florida","2013","October",7.69767441860465
"640","Florida","2013","November",323,821807.28,0,0,0,0,0,0,19,9812.5,23,0,0,0,35,601862.37,0,0,0,0,0,0,0,0,1,52990,0,0,96,469.8,0,0,0,0,0,0,"Florida","2013","November",12.9272727272727
"641","Florida","2013","December",312,4712530.92,105,1215.45,5,217.45,0,0,1,11275,0,0,0,0,2,1751.58,0,0,2,0,103,7773.5,1,243,0,0,0,0,37,1622.67,0,0,0,0,36,279.72,"Florida","2013","December",11.4722222222222
"642","Florida","2014","January",171,963779.29,45,1043.9,5,644.7,0,0,10,3660,1,0,0,0,20,1088,0,0,0,0,0,0,0,0,0,0,0,0,3,2248.05,0,0,0,0,0,0,"Florida","2014","January",15.625
"643","Florida","2014","February",567,9211802.58,12,8796000,12,8796000,0,0,157,55217.08,23,631.26,0,0,106,75389.05,0,0,3,33437.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Florida","2014","February",15.8461538461538
"644","Florida","2014","March",1319,888095.49,542,740416.93,36,735367.05,0,0,52,4733.22,32,58.93,0,0,0,0,0,0,0,0,199,3796.1,80,4538.6,0,0,0,0,20,39300.2,0,0,0,0,5,573.1,"Florida","2014","March",17.7142857142857
"645","Florida","2014","April",678,397224.23,10,324,10,324,0,0,41,14899.92,435,63338.33,0,0,6,7551.3,0,0,0,0,0,0,0,0,19,190000,0,0,0,0,0,0,0,0,0,0,"Florida","2014","April",12.6101694915254
"646","Georgia","2006","January",81,38975,81,38975,81,38975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2006","January",13
"647","Georgia","2006","March",63,122145,62,29855,62,29855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2006","March",15.1904761904762
"648","Georgia","2006","April",69,31348.97,69,31348.97,69,31348.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2006","April",21.768115942029
"649","Georgia","2006","May",3,1497,3,1497,3,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2006","May",10
"650","Georgia","2006","June",297,279251.91,296,88434.91,296,88434.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2006","June",26.8754208754209
"651","Georgia","2006","July",21,3786.97,21,3786.97,21,3786.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2006","July",28.5238095238095
"652","Georgia","2006","August",645,193539.57,645,193539.57,645,193539.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2006","August",15.1302325581395
"653","Georgia","2006","September",17,1158.75,17,1158.75,17,1158.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2006","September",19.4117647058824
"654","Georgia","2006","October",4,552,4,552,4,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2006","October",16
"655","Georgia","2006","November",14,192162.04,13,1345.04,13,1345.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2006","November",8.35714285714286
"656","Georgia","2006","December",17,7400,17,7400,17,7400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2006","December",20
"657","Georgia","2007","January",169,44091.64,169,44091.64,169,44091.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2007","January",6.60355029585799
"658","Georgia","2007","February",86,21913.52,86,21913.52,86,21913.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2007","February",20.0697674418605
"659","Georgia","2007","March",200,92068.81,200,92068.81,200,92068.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2007","March",25.83
"660","Georgia","2007","June",2,3e+05,2,3e+05,2,3e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2007","June",28
"661","Georgia","2007","August",2,117.42,2,117.42,2,117.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2007","August",22
"662","Georgia","2007","October",3,1497,3,1497,3,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2007","October",24
"663","Georgia","2007","November",8,3992,8,3992,8,3992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2007","November",27
"664","Georgia","2007","December",56,26544,46,22954,46,22954,0,0,10,3590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2007","December",16.0851063829787
"665","Georgia","2008","January",79,39421,79,39421,79,39421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2008","January",9.70886075949367
"666","Georgia","2008","February",102,126242.1,102,126242.1,102,126242.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2008","February",9.48039215686275
"667","Georgia","2008","March",33,79276.84,32,14206.84,32,14206.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2008","March",12.4545454545455
"668","Georgia","2008","April",98,33633.65,98,33633.65,98,33633.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2008","April",12.1224489795918
"669","Georgia","2008","May",21,6916.26,17,5480.26,17,5480.26,0,0,4,1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2008","May",14.8888888888889
"670","Georgia","2008","June",92,35339.08,35,15422.13,35,15422.13,0,0,57,19916.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2008","June",14.2558139534884
"671","Georgia","2008","July",36,134228.48,20,9980,20,9980,0,0,16,124248.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2008","July",6.38461538461539
"672","Georgia","2008","August",491,743159.85,400,140511.05,400,140511.05,0,0,90,411831.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2008","August",24.4118993135011
"673","Georgia","2008","September",243,293553.6,243,293553.6,243,293553.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2008","September",11.0699588477366
"674","Georgia","2008","October",75,235345.4,39,3003.3,39,3003.3,0,0,35,99342.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2008","October",13.7254901960784
"675","Georgia","2008","November",5,41837,1,138,1,138,0,0,4,41699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2008","November",5.66666666666667
"676","Georgia","2008","December",2,38724,0,0,0,0,0,0,2,38724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2008","December",4
"677","Georgia","2009","January",115,1017748.5,3,5089.5,3,5089.5,0,0,11,62471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2009","January",22.4166666666667
"678","Georgia","2009","February",174,134930.82,97,17503.5,97,17503.5,0,0,21,80298.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1022,1,32.38,0,0,0,0,0,0,"Georgia","2009","February",13.6829268292683
"679","Georgia","2009","March",246,183743.79,13,6216,13,6216,0,0,22,42781.5,0,0,0,0,1,149.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2009","March",22.4137931034483
"680","Georgia","2009","April",164,62320.02,71,12772.07,59,12707.15,0,0,88,46376.91,0,0,0,0,0,0,0,0,0,0,0,0,1,276.62,0,0,3,1813.47,0,0,0,0,0,0,0,0,"Georgia","2009","April",12.7936507936508
"681","Georgia","2009","May",397,320458.24,315,3642.9,15,849.9,0,0,78,112721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2009","May",11.7894736842105
"682","Georgia","2009","June",216,201558,189,4861.29,68,3734.78,0,0,10,17460,5,2055.35,0,0,0,0,0,0,0,0,0,0,4,85.36,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2009","June",13.6818181818182
"683","Georgia","2009","July",134,1699739.65,20,1570.65,20,1570.65,0,0,77,56945.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19300,0,0,0,0,0,0,"Georgia","2009","July",22.3636363636364
"684","Georgia","2009","August",163,410596,67,8776.68,67,8776.68,0,0,16,57051.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2009","August",19.4096385542169
"685","Georgia","2009","September",181,79892.72,58,4722,58,4722,0,0,31,9840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2009","September",8.5
"686","Georgia","2009","October",172,42961.28,117,10249.01,117,10249.01,0,0,27,20510.36,0,0,0,0,5,1154.7,0,0,1,7.7,12,236.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2009","October",12.3333333333333
"687","Georgia","2009","November",277,422617.69,1,2898,1,2898,0,0,10,220212,0,0,0,0,1,4535.86,0,0,0,0,6,1810.92,0,0,2,16610.88,0,0,0,0,0,0,0,0,0,0,"Georgia","2009","November",12.8947368421053
"688","Georgia","2009","December",204,49515.4,28,1993.75,28,1993.75,0,0,17,18527.05,0,0,0,0,0,0,0,0,0,0,26,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2009","December",9.05555555555556
"689","Georgia","2010","January",39,136319.76,4,6484,4,6484,0,0,15,37337,0,0,0,0,0,0,0,0,0,0,6,427.8,10,20514.98,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2010","January",11.6666666666667
"690","Georgia","2010","February",3115,49188.21,0,0,0,0,0,0,23,8136.81,3050,15433,0,0,0,0,0,0,0,0,5,410,35,21369.4,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2010","February",12.9
"691","Georgia","2010","March",205,113246.75,10,1380,10,1380,0,0,94,44400.25,0,0,0,0,1,58235,0,0,50,3317.5,10,3120,0,0,0,0,0,0,15,2415,0,0,0,0,0,0,"Georgia","2010","March",24.6
"692","Georgia","2010","April",286,670966.64,43,4958.09,43,4958.09,0,0,137,135892.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2010","April",23.6153846153846
"693","Georgia","2010","May",41,59604.05,19,22623.04,19,22623.04,0,0,0,0,0,0,0,0,1,30691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2010","May",19
"694","Georgia","2010","June",329,127434.06,218,100686.26,218,100686.26,0,0,30,18485.89,0,0,0,0,0,0,0,0,0,0,0,0,10,270,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2010","June",14.671568627451
"695","Georgia","2010","July",100,149689.16,0,0,0,0,0,0,15,3294,0,0,0,0,0,0,0,0,0,0,0,0,45,1215,1,50000,0,0,0,0,0,0,0,0,0,0,"Georgia","2010","July",17.6363636363636
"696","Georgia","2010","August",469,517654.18,173,264671.75,173,264671.75,0,0,17,199297.49,0,0,0,0,0,0,0,0,254,51054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2010","August",3.1878453038674
"697","Georgia","2010","September",31,171715,0,0,0,0,0,0,27,22145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2010","September",19.8571428571429
"698","Georgia","2010","October",71,11573.69,68,8232,68,8232,0,0,2,3293.92,0,0,0,0,0,0,0,0,1,47.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2010","October",22.5285714285714
"699","Georgia","2010","November",55,79050.51,3,813.45,3,813.45,0,0,34,24374.72,0,0,0,0,0,0,0,0,1,2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2010","November",8.6
"700","Georgia","2010","December",87,289222.89,50,6016.5,50,6016.5,0,0,32,258598.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23260.11,"Georgia","2010","December",17.3793103448276
"701","Georgia","2011","January",121,447537.28,5,247586.06,5,247586.06,0,0,85,116345.45,0,0,0,0,0,0,0,0,4,3618.73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,77533.7,"Georgia","2011","January",18.8333333333333
"702","Georgia","2011","February",76,69144.81,0,0,0,0,0,0,20,33202.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27969.6,"Georgia","2011","February",13.1
"703","Georgia","2011","March",126,111595.7,35,2015.82,35,2015.82,0,0,86,54041.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2011","March",9.71929824561403
"704","Georgia","2011","April",112,68080.87,73,8331.93,73,8331.93,0,0,21,33438.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1018.23,"Georgia","2011","April",16.0945945945946
"705","Georgia","2011","May",632,1044901.14,335,14208.04,335,14208.04,0,0,82,72748,0,0,0,0,25,760.27,0,0,46,60243.81,0,0,0,0,0,0,4,29244,0,0,0,0,0,0,0,0,"Georgia","2011","May",17.2686567164179
"706","Georgia","2011","June",508,1066134.48,221,43240,221,43240,0,0,88,270453,0,0,0,0,18,4257.01,0,0,150,363090.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2011","June",18.5
"707","Georgia","2011","July",354,476049.57,277,1366.03,264,1245,0,0,21,6587.35,0,0,0,0,0,0,0,0,11,38755.01,25,1531.5,0,0,0,0,0,0,2,562.52,0,0,0,0,3,852.84,"Georgia","2011","July",16.9736842105263
"708","Georgia","2011","August",973,616617.08,150,12647.94,147,12631.71,0,0,613,418514.27,3,528.48,0,0,12,7826.52,0,0,5,2191.48,0,0,0,0,3,2948,0,0,0,0,0,0,0,0,0,0,"Georgia","2011","August",20.9557522123894
"709","Georgia","2011","September",1224,1520351.4,146,1540.35,14,296.1,0,0,285,181075.87,1,4e+05,0,0,741,605674.85,0,0,4,1487.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia","2011","September",11.7866666666667
"710","Georgia","2011","October",579,650315.43,50,14454.61,25,13868.16,0,0,98,131206.04,200,1012,0,0,2,7205.92,0,0,7,9060.15,0,0,4,1600,0,0,1,1311.62,0,0,0,0,0,0,73,24323.71,"Georgia","2011","October",8.57333333333333
"711","Georgia","2011","November",115,794420.5,44,1168.26,22,963.44,0,0,22,121589.66,0,0,0,0,0,0,0,0,28,57773.38,0,0,0,0,3,50838.2,0,0,0,0,0,0,0,0,0,0,"Georgia","2011","November",16.875
"712","Georgia","2011","December",153,589358.55,16,3823.44,16,3823.44,0,0,57,64314.61,0,0,0,0,0,0,0,0,4,35614.1,54,7395.4,0,0,1,1665,0,0,0,0,0,0,0,0,0,0,"Georgia","2011","December",12.8636363636364
"713","Georgia","2012","January",6202,2764109.6,225,24432.39,218,24367.22,0,0,243,205030.41,539,105933.66,0,0,14,136937.52,0,0,11,309572.45,863,35910.22,266,27335.72,1,50000,57,6963.79,121,15861.83,0,0,1,2500,89,27980.3,"Georgia","2012","January",15.1023622047244
"714","Georgia","2012","February",6632,5073917.37,40,9351.74,40,9351.74,0,0,63,191936.09,72,64552.93,100,3708,18,427313.98,0,0,20,405154.8,2011,76361.92,89,10140.93,7,318767.12,45,4368.18,1053,40409.27,0,0,2,5000,75,26266.78,"Georgia","2012","February",16.2989323843416
"715","Georgia","2012","March",9282,7103436.59,145,8582.82,145,8582.82,0,0,72,52208.41,381,70933.77,0,0,105,215146.42,0,0,15,208614.62,455,26477.63,907,57322.96,4,276654.56,18,2555.77,985,76937.7,0,0,189,18640.56,110,50662.9,"Georgia","2012","March",17.0050251256281
"716","Georgia","2012","April",15734,3101477.96,169,77337.2,169,77337.2,0,0,170,215679.54,383,99586.07,12,8400,24,101497.66,0,0,5,42943.3,481,33924.09,67,16081.47,2,70040,113,1864.14,274,61102.51,5,18695,19,13769.8,13,16692.88,"Georgia","2012","April",15.9284403669725
"717","Georgia","2012","May",12564,3276075.64,352,15118.6,352,15118.6,0,0,195,234541.14,566,103991.4,240,2664,63,119123.27,0,0,23,96976.89,1001,44807.86,677,47060.53,14,513463.89,19,1181.25,272,210102.4,0,0,0,0,59,37141.52,"Georgia","2012","May",13.7727272727273
"718","Georgia","2012","June",4058,2308495.91,143,101514.54,143,101514.54,0,0,213,140672.86,140,40488.44,40,444,20,47358.72,0,0,19,45294.59,490,28478.94,133,7905.41,0,0,4,12648.33,379,111396.82,0,0,0,0,68,23844.23,"Georgia","2012","June",13.8604118993135
