st1,income,unemploy,poverty,black_area,female_area,pctbush04mean,pctkerry04mean,crimerate04mean,proptaxpercap02mean,loctaxpercap02mean,citi6006,inst6006,Year
MA,61777.34693877551,4.99944341372912,.087911769091143,.022668282,.26996183,34.81428571428597,63.85857142857206,2818.727142857153,1612.714999999994,1691.232142857153,79.60599999999978,68.40019999999963,2006
MA,68358.39285714286,4.414285714285716,.0845029028132558,.020229448,.26919889,34.8142857142857,63.8585714285714,2818.727142857141,1612.714999999999,1691.232142857144,79.60599999999999,68.40020000000003,2007
MA,56992.925,5.544999999999998,.1381070695817471,.08564195,.28440222,34.8142857142857,63.85857142857141,2818.727142857141,1612.714999999998,1691.232142857144,79.60599999999992,68.40020000000003,2008
MA,63956.11111111111,8.833333333333334,.1017093516679274,.061095346,.5135386,34.8142857142857,63.85857142857141,2818.727142857141,1612.714999999999,1691.232142857144,79.60599999999994,68.40020000000003,2009
MA,66382.30612244898,7.446938775510211,.0529746186672425,.068171613,.51906765,34.8142857142857,63.8585714285714,2818.727142857141,1612.714999999998,1691.232142857145,79.6059999999999,68.40020000000003,2010
MA,54177.93684210526,9.862105263157899,.0700968812955053,.093389072,.51874566,34.8142857142857,63.8585714285714,2818.727142857151,1612.715000000001,1691.232142857142,79.60599999999981,68.40020000000003,2011
MA,67400.59945130316,8.184910836762747,.0495009890390849,.056600917,.5187313,34.81428571428566,63.85857142857224,2818.727142857154,1612.714999999999,1691.232142857137,79.60599999999978,68.40019999999879,2012
MA,,,,,,34.81428571428598,63.85857142857166,2818.727142857153,1612.715000000009,1691.232142857149,79.60599999999978,68.40020000000003,2013
MA,,,,,,34.8142857142857,63.85857142857154,2818.72714285715,1612.714999999997,1691.232142857138,79.60599999999982,68.40020000000003,2014
MD,66905.19968178202,3.918695306284797,.0791640182632535,.14174519,.2468605,54.73000000000116,44.17833333333478,3429.842499999919,854.949583333332,1442.22916666669,64.94560000000062,55.53119999999899,2006
MD,60815.99305555555,3.604513888888903,.0745141378784966,.098907426,.26656801,54.72999999999968,44.17833333333329,3429.84250000002,854.9495833333348,1442.229166666671,64.9455999999995,55.5311999999998,2007
MD,68800.66231647634,4.718433931484497,.0750494715355057,.30246112,.28824267,54.72999999999971,44.17833333333329,3429.842500000024,854.9495833333348,1442.229166666655,64.94559999999929,55.53120000000042,2008
MD,72402.21153846153,7.442307692307693,.0947346539738087,.19119421,.50785112,54.73000000000001,44.17833333333329,3429.842499999999,854.9495833333343,1442.229166666667,64.9456,55.53119999999993,2009
MD,54942.15384615384,9.776923076923079,.0997342802584171,.56172138,.5251292,54.73000000000001,44.17833333333329,3429.842499999999,854.9495833333336,1442.229166666667,64.9456,55.53119999999998,2010
MD,58612.28,9.760000000000026,.0734456995967776,.27400941,.5146181,54.72999999999973,44.17833333333329,3429.842500000017,854.9495833333348,1442.229166666665,64.94559999999967,55.53119999999996,2011
MD,70694.64673913043,8.327173913043492,.0582198358100394,.3135581,.51895374,54.72999999999975,44.17833333333329,3429.842500000016,854.9495833333348,1442.229166666663,64.94559999999973,55.5312,2012
MD,,,,,,54.73000000000135,44.1783333333347,3429.842499999911,854.9495833333348,1442.229166666688,64.94560000000041,55.53119999999904,2013
MD,,,,,,54.72999999999986,44.17833333333329,3429.842500000008,854.9495833333347,1442.229166666666,64.9456,55.53120000000008,2014
ME,44427.42803030303,4.510606060606063,.1196382072556651,.0037459591,.25891277,45.79500000000006,52.21937500000016,2359.166874999996,1447.895000000003,1486.432499999996,77.96909999999981,88.59509999999982,2006
ME,43688.125,5.224999999999999,.1256752962246537,.0026229604,.257817,45.79500000000002,52.21937499999996,2359.166874999999,1447.894999999999,1486.432500000001,77.96909999999994,88.5951,2007
ME,43781.69387755102,6.008163265306121,.1275553499557534,.0035189961,.26979682,45.79500000000004,52.21937499999997,2359.166874999997,1447.895,1486.432499999998,77.96910000000007,88.59510000000023,2008
ME,45079.86111111111,7.958333333333329,.1204372629937198,.013440647,.51213539,45.79500000000002,52.21937499999996,2359.166875,1447.894999999999,1486.432500000001,77.96909999999997,88.5951,2009
ME,41451.28205128205,9.046153846153846,.0803599727268402,.0099790571,.50790709,45.79500000000004,52.21937500000004,2359.166874999998,1447.895000000001,1486.432499999999,77.96910000000003,88.59510000000017,2010
ME,40500.67741935484,9.528387096774201,.0798811488093868,.0065307296,.50625825,45.79500000000006,52.21937499999986,2359.166874999996,1447.894999999997,1486.432499999997,77.96910000000014,88.59510000000031,2011
ME,42896.79173553719,8.750413223140505,.0778355996286081,.008541096,.50892079,45.79499999999933,52.2193750000004,2359.166875000027,1447.895000000012,1486.432499999996,77.96910000000015,88.59509999999915,2012
ME,,,,,,45.79500000000004,52.21937500000027,2359.166874999996,1447.895000000007,1486.432499999996,77.96909999999944,88.5950999999995,2013
ME,,,,,,45.79500000000004,52.21937499999995,2359.166874999997,1447.895,1486.432499999998,77.96910000000008,88.59510000000024,2014
MI,47433.90287162162,7.063091216216176,.1279103263954607,.052616425,.26336607,54.09999999999898,44.80927710843388,2585.551686746999,699.3240963855342,726.3540963855356,56.17079999999999,62.27470000000054,2006
MI,45100.08421052631,6.734736842105266,.1635105590679144,.063244417,.29338375,54.10000000000001,44.8092771084338,2585.551686746992,699.3240963855421,726.3540963855415,56.1707999999999,62.27469999999995,2007
MI,45448.07654320988,8.798518518518502,.1513270887879678,.074491844,.26832467,54.09999999999982,44.80927710843386,2585.551686746998,699.324096385539,726.3540963855388,56.17079999999988,62.27470000000058,2008
MI,44086.89115646258,13.72925170068029,.1608092522844165,.1132905,.50760233,54.10000000000014,44.80927710843383,2585.551686746995,699.3240963855396,726.354096385544,56.17079999999989,62.27469999999995,2009
MI,44753.42408376963,12.0764397905759,.080458557467264,.11429416,.50895888,54.10000000000019,44.80927710843384,2585.551686746996,699.3240963855386,726.3540963855443,56.17079999999989,62.27469999999995,2010
MI,49418.29781420765,12.532650273224,.0634384020740584,.10118839,.51089078,54.09999999999925,44.80927710843387,2585.551686746999,699.3240963855502,726.3540963855366,56.17079999999988,62.2747000000011,2011
MI,49825.68859813084,12.99693457943956,.064472339819316,.10924062,.50975287,54.10000000000152,44.80927710843388,2585.551686746999,699.3240963854937,726.3540963856193,56.17080000000107,62.27470000000465,2012
MI,,,,,,54.10000000000273,44.80927710843388,2585.551686746999,699.3240963855699,726.3540963855885,56.17080000000207,62.2747000000003,2013
MI,,,,,,54.09999999999899,44.80927710843388,2585.551686746999,699.3240963855346,726.3540963855356,56.17079999999989,62.27470000000062,2014
MN,50121.68327702703,4.251773648648677,.1084160387289484,.015448881,.25855649,52.66379310344892,45.85126436781688,2343.414827586163,805.3317241379131,837.4217241379429,58.04649999999845,38.77169999999959,2006
MN,53079.97575757575,4.792848484848495,.1025129049113302,.019822182,.25729796,52.66379310344876,45.85126436781611,2343.414827586168,805.3317241379264,837.4217241379326,58.04649999999919,38.77170000000041,2007
MN,52263.50261324042,5.602613240418154,.1148546641231726,.023307011,.26823586,52.6637931034489,45.85126436781682,2343.414827586163,805.3317241379141,837.4217241379422,58.0464999999985,38.77169999999965,2008
MN,49226.3076923077,7.296153846153846,.103363051580695,.012231668,.50320882,52.66379310344833,45.85126436781608,2343.414827586209,805.3317241379308,837.4217241379308,58.04649999999996,38.7717,2009
MN,51150.40540540541,7.64864864864865,.0673923862947,.079504922,.51296598,52.66379310344831,45.85126436781609,2343.414827586209,805.3317241379301,837.4217241379311,58.04649999999997,38.7717,2010
MN,53520.81756756757,7.586486486486485,.0566811014621242,.043208279,.50763327,52.66379310344835,45.85126436781599,2343.414827586209,805.3317241379294,837.4217241379338,58.04650000000017,38.77169999999999,2011
MN,55941.27718550107,7.166950959488297,.0552738232812139,.050372649,.50723749,52.66379310344836,45.85126436781607,2343.414827586179,805.3317241379368,837.4217241379265,58.04650000000031,38.77169999999985,2012
MN,,,,,,52.66379310344825,45.85126436781598,2343.414827586209,805.33172413793,837.4217241379342,58.0465000000002,38.77170000000003,2013
MN,,,,,,52.6637931034483,45.85126436781608,2343.414827586209,805.3317241379301,837.4217241379313,58.04649999999998,38.7717,2014
MO,37703.775,5.279999999999998,.1490184772759676,.019895239,.24263686,61.9712173913044,37.32469565217389,2638.216521739131,489.2946086956523,715.2546956521736,47.60069999999997,11.31169999999999,2006
MO,39906.25,4.766666666666667,.1404406999548276,.021056144,.24038886,61.97121739130438,37.32469565217389,2638.216521739131,489.2946086956526,715.2546956521742,47.60069999999997,11.3117,2007
MO,52823.2783171521,5.046925566343059,.0969196946441549,.037934221,.24184319,61.97121739130433,37.32469565217419,2638.216521739143,489.2946086956529,715.254695652171,47.60070000000037,11.31170000000007,2008
MO,45108.63157894737,9.485964912280698,.1421986606560255,.1204474,.50566179,61.97121739130441,37.32469565217389,2638.216521739133,489.2946086956518,715.2546956521742,47.60069999999997,11.31169999999998,2009
MO,42668.35135135135,9.145945945945948,.0790674751372756,.060001176,.50765347,61.97121739130437,37.32469565217389,2638.216521739135,489.2946086956516,715.2546956521746,47.60069999999997,11.31169999999998,2010
MO,42761.7003257329,9.484364820846896,.0800278928337152,.086650595,.5135408,61.97121739130434,37.32469565217418,2638.216521739143,489.2946086956529,715.254695652171,47.60070000000036,11.31170000000007,2011
MO,42679.78033794163,9.260266257040451,.0827738788194432,.059938867,.50534689,61.97121739130259,37.32469565217491,2638.216521739052,489.2946086956634,715.2546956521984,47.6006999999995,11.31169999999971,2012
MO,,,,,,61.97121739130518,37.32469565217372,2638.216521739074,489.2946086956616,715.2546956521697,47.60070000000066,11.31170000000016,2013
MO,,,,,,61.97121739130421,37.32469565217396,2638.216521739139,489.2946086956513,715.2546956521734,47.60069999999997,11.31169999999998,2014
MS,37396.09565217391,6.86782608695651,.1989361417898233,.19027612,.27068692,56.86121951219608,42.23524390243958,3488.977164179089,497.5197560975616,537.1432926829282,37.7972000000006,40.3778999999997,2006
MS,39874.46666666667,6.193333333333332,.2172340859969457,.18164037,.25633696,56.86121951219511,42.23524390243902,3488.977164179102,497.5197560975611,537.1432926829273,37.79719999999998,40.37789999999997,2007
MS,39849.71578947368,7.138947368421052,.1944838871297083,.17394295,.25245824,56.86121951219504,42.23524390243895,3488.977164179104,497.51975609756,537.1432926829275,37.79719999999998,40.37789999999996,2008
MS,40633.71111111111,9.302222222222223,.1772331024209658,.29750589,.4948498,56.86121951219506,42.23524390243898,3488.977164179104,497.5197560975611,537.1432926829268,37.79719999999998,40.37789999999996,2009
MS,37398.15789473684,10.8578947368421,.1144727468490601,.40148431,.52168047,56.86121951219511,42.23524390243902,3488.977164179102,497.5197560975611,537.1432926829273,37.79719999999998,40.37789999999997,2010
MS,37331.90909090909,10.78181818181818,.1017900996587493,.26852772,.5147596,56.86121951219509,42.23524390243902,3488.977164179102,497.5197560975611,537.1432926829272,37.79719999999998,40.37789999999997,2011
MS,47928.81690140845,7.61596244131458,.074561684116931,.25832734,.52336508,56.86121951219503,42.23524390243902,3488.977164179095,497.5197560975614,537.1432926829285,37.79719999999998,40.37790000000015,2012
MS,,,,,,56.86121951219506,42.23524390243898,3488.977164179104,497.5197560975611,537.1432926829268,37.79719999999998,40.37789999999996,2013
MS,,,,,,56.8612195121951,42.23524390243902,3488.977164179102,497.5197560975611,537.1432926829273,37.79719999999998,40.37789999999997,2014
MT,40213.29908972692,3.21287386215866,.132719256255112,.0016541542,.24815485,65.83125000000069,31.95482142857145,1934.797142857154,936.8089285714173,947.0182142857208,54.4709999999999,73.14540000000082,2006
MT,39408.53333333333,3.286666666666667,.1825273156166077,.0012883493,.26098117,65.83124999999997,31.95482142857144,1934.797142857142,936.8089285714292,947.0182142857146,54.471,73.14539999999994,2007
MT,43046.69444444445,3.341666666666667,.1224631381531556,.0012218531,.25463846,65.83125,31.95482142857144,1934.797142857142,936.8089285714294,947.0182142857149,54.471,73.14539999999994,2008
MT,37918.4,4.713333333333333,.1508591582377752,.0038711946,.48910517,65.83124999999997,31.95482142857144,1934.797142857143,936.8089285714286,947.018214285714,54.471,73.14540000000001,2009
MT,42084.15,5.825000000000001,.0995189279317856,.0046768473,.49963295,65.83124999999997,31.95482142857144,1934.797142857143,936.8089285714286,947.0182142857142,54.47099999999999,73.14539999999997,2010
MT,40460.17647058824,5.932352941176469,.0919132769546088,.011843631,.49095848,65.83124999999998,31.95482142857144,1934.797142857142,936.8089285714294,947.0182142857147,54.471,73.14539999999994,2011
MT,38550.60465116279,6.955813953488375,.0985127210747017,.0059291255,.48481166,65.83124999999959,31.95482142857145,1934.79714285714,936.8089285714277,947.0182142857184,54.47099999999988,73.14540000000029,2012
MT,,,,,,65.83125000000005,31.95482142857145,1934.797142857144,936.8089285714298,947.0182142857151,54.471,73.14539999999991,2013
MT,,,,,,65.83124999999997,31.95482142857142,1934.797142857143,936.8089285714286,947.018214285714,54.471,73.1454,2014
NC,41226.95360824742,5.032474226804108,.1503614420633604,.10029785,.24980459,57.67500000000148,41.94200000000077,3861.689898990006,539.732599999991,713.6202000000043,52.53919999999936,84.37579999999824,2006
NC,43294.1203539823,4.745663716814161,.1442056337948394,.0923163,.23926966,57.6749999999995,41.94199999999941,3861.689898989882,539.7325999999945,713.6202000000037,52.5391999999995,84.37580000000099,2007
NC,44131.85797101449,6.837971014492751,.1489269093110941,.078416936,.23488182,57.67499999999964,41.94199999999962,3861.689898989881,539.7325999999981,713.620200000003,52.53919999999967,84.37580000000059,2008
NC,41661.03118040089,9.435189309576847,.1791542718863169,.2606259,.51452368,57.67499999999956,41.9419999999995,3861.689898989876,539.732599999996,713.6202000000034,52.53919999999957,84.37580000000082,2009
NC,44759.20325203252,10.71138211382114,.0878199616038218,.22609848,.52136981,57.67500000000017,41.94200000000001,3861.689898989908,539.7326000000016,713.6201999999997,52.53920000000015,84.37579999999981,2010
NC,42984.05454545454,10.87090909090909,.0924749574877999,.25709283,.52155268,57.67500000000015,41.94200000000001,3861.6898989899,539.7326000000003,713.6201999999984,52.53920000000013,84.37579999999981,2011
NC,46126.03802672148,10.0405960945529,.0823615618080728,.18097273,.52053487,57.67500000000091,41.942,3861.689898989971,539.732599999992,713.6202000000042,52.5391999999994,84.37579999999978,2012
NC,,,,,,57.67500000000179,41.94200000000045,3861.689898990026,539.7325999999904,713.6202000000044,52.53919999999934,84.37579999999895,2013
NC,,,,,,57.67500000000017,41.94200000000001,3861.689898989906,539.7326000000014,713.6201999999989,52.53920000000015,84.37579999999981,2014
ND,44291.30633802817,3.137499999999982,.1000997337552024,.0025904414,.26787588,63.7149056603772,34.54339622641457,1268.707954545464,927.1028301886864,987.7184905660241,66.02130000000028,20.14569999999977,2006
ND,49854.35714285714,3.221428571428572,.0907460057309696,.0015479674,.25178626,63.71490566037736,34.5433962264151,1268.707954545454,927.1028301886794,987.7184905660373,66.0213,20.1457,2007
ND,51940.83333333334,2.890740740740742,.0915460342334376,.0016118489,.25219047,63.71490566037743,34.5433962264151,1268.707954545454,927.1028301886786,987.7184905660378,66.02129999999991,20.14570000000001,2008
ND,57444,4.1,.0756574459373951,.0040497966,.50100219,63.71490566037737,34.5433962264151,1268.707954545454,927.1028301886791,987.7184905660372,66.0213,20.1457,2009
ND,49626.68243243243,3.647297297297299,.0700391035627674,.0091734072,.50154573,63.7149056603775,34.5433962264151,1268.70795454545,927.1028301886803,987.7184905660389,66.02130000000015,20.14570000000002,2010
ND,43946.8275862069,3.972413793103448,.0768209603326074,.01286162,.49764144,63.71490566037734,34.5433962264151,1268.707954545454,927.1028301886797,987.7184905660368,66.02129999999994,20.14569999999999,2011
ND,47825.625,4.108333333333335,.0713787539640353,.01274881,.50046664,63.71490566037751,34.5433962264151,1268.707954545449,927.1028301886789,987.718490566039,66.02130000000018,20.14570000000003,2012
ND,,,,,,63.71490566037751,34.5433962264151,1268.707954545449,927.102830188679,987.718490566039,66.02130000000017,20.14570000000003,2013
ND,,,,,,63.71490566037736,34.5433962264151,1268.707954545454,927.1028301886794,987.7184905660373,66.0213,20.1457,2014
NE,40453.71111111111,3.026666666666668,.1206854909658432,.0044019367,.24792749,75.06010752688177,23.60623655913979,1650.390609756098,1260.895376344087,1525.053763440861,30.507,16.875,2006
NE,42781.16666666666,2.883333333333333,.1048659632603327,.00094105513,.25949401,75.06010752688172,23.60623655913979,1650.390609756098,1260.895376344086,1525.05376344086,30.507,16.875,2007
NE,46989.12380952381,3.515238095238093,.1153877855766387,.017718006,.25823796,75.06010752688162,23.60623655913973,1650.390609756101,1260.895376344084,1525.053763440859,30.50700000000003,16.875,2008
NE,46137.95,4.500000000000002,.1249246390536427,.021524087,.4993076,75.06010752688175,23.6062365591398,1650.390609756098,1260.895376344087,1525.053763440861,30.50699999999999,16.875,2009
NE,44251,3.888888888888889,.0635665295024713,.014486541,.48784736,75.06010752688172,23.60623655913979,1650.390609756098,1260.895376344086,1525.05376344086,30.507,16.875,2010
NE,43087.625,5.812500000000001,.0693809280637652,.02840038,.49927008,75.06010752688169,23.60623655913979,1650.390609756098,1260.895376344086,1525.053763440861,30.507,16.875,2011
NE,50896.21830985916,5.391549295774636,.0633794488778836,.069339432,.50915337,75.06010752688178,23.60623655913972,1650.390609756104,1260.895376344087,1525.053763440862,30.50700000000002,16.875,2012
NE,,,,,,75.06010752688096,23.60623655914013,1650.39060975611,1260.895376344093,1525.053763440839,30.50700000000005,16.875,2013
NE,,,,,,75.06010752688172,23.60623655913979,1650.390609756098,1260.895376344086,1525.05376344086,30.507,16.875,2014
NH,59343.10483870967,3.372580645161292,.0787449283224921,.0043386617,.24612932,47.81900000000011,51.21600000000008,2075.105000000005,1382.354,1404.489000000001,40.7178,46.2595000000001,2006
NH,63455.5,3.45,.0581507328897715,.0038753627,.25119808,47.81900000000001,51.216,2075.105,1382.354,1404.489,40.7178,46.2595,2007
NH,66148.58959537573,3.790173410404631,.073110316099459,.0047247126,.24851753,47.81900000000019,51.21600000000015,2075.104999999998,1382.353999999998,1404.489000000001,40.7178000000001,46.2595000000001,2008
NH,54420.75,5.675000000000001,.0965709649026394,.011551341,.50706315,47.81900000000001,51.216,2075.105,1382.354,1404.489,40.7178,46.2595,2009
NH,57336.25,5.95,.0504654468968511,.012581303,.50789475,47.81900000000001,51.216,2075.105,1382.354,1404.489,40.7178,46.2595,2010
NH,56874.09615384616,6.346153846153844,.0475374239568527,.0074310317,.50881112,47.81899999999997,51.21599999999994,2075.104999999999,1382.354,1404.489000000001,40.71779999999995,46.25950000000007,2011
NH,65212.7801268499,6.398308668076131,.0408439380106916,.0085270377,.50468683,47.81899999999976,51.21600000000027,2075.104999999988,1382.354000000006,1404.488999999989,40.71779999999999,46.25950000000011,2012
NH,,,,,,47.8189999999999,51.21600000000024,2075.104999999991,1382.353999999995,1404.489000000001,40.71780000000021,46.2595000000001,2013
NH,,,,,,47.81899999999998,51.21599999999994,2075.105,1382.354,1404.489000000001,40.71779999999995,46.25950000000006,2014
NJ,53885.85561497326,5.226737967914434,.1203302197596606,.07796789,.26852486,48.30619047619051,50.76476190476178,2774.169047619071,1929.508571428586,1958.593333333342,62.89489999999958,88.51559999999955,2006
NJ,100089,2.9,.0358876846730709,.012585269,.24101266,48.3061904761905,50.76476190476189,2774.169047619046,1929.508571428571,1958.593333333333,62.89489999999994,88.51560000000006,2007
NJ,72669.44008714597,5.421132897603481,.0818459556918908,.07327237,.26067552,48.30619047619022,50.76476190476149,2774.169047619055,1929.508571428588,1958.593333333349,62.89489999999953,88.51559999999941,2008
NJ,54657.74074074074,11.09259259259259,.0993360678354899,.14137384,.51635969,48.30619047619052,50.76476190476189,2774.169047619047,1929.508571428572,1958.593333333333,62.89489999999996,88.51560000000012,2009
NJ,56924,10.2,.0471623800694942,.034620434,.52326614,48.3061904761905,50.76476190476189,2774.169047619046,1929.508571428571,1958.593333333333,62.89489999999994,88.51560000000006,2010
NJ,63472.3076923077,9.719230769230766,.0470989532052324,.080211766,.5206551,48.30619047619048,50.76476190476191,2774.169047619044,1929.508571428571,1958.593333333334,62.89489999999989,88.51560000000011,2011
NJ,64085.63963963964,9.986486486486498,.0466726668648892,.06840118,.51798409,48.30619047619049,50.76476190476199,2774.169047619043,1929.508571428569,1958.59333333333,62.89490000000002,88.51560000000006,2012
NJ,,,,,,48.30619047619044,50.76476190476188,2774.169047619054,1929.508571428547,1958.593333333319,62.89489999999943,88.51559999999913,2013
NJ,,,,,,48.30619047619064,50.76476190476203,2774.169047619061,1929.508571428583,1958.593333333329,62.89489999999967,88.51559999999979,2014
NM,43376.85714285714,3.59047619047619,.1826910177866618,.0099393111,.23176308,54.60939393939394,44.35515151515153,3760.1028125,339.6390909090908,579.4599999999997,60.28520000000002,91.99049999999995,2007
NM,33209.5,6.987500000000001,.2448644265532494,.010201715,.21794087,54.60939393939395,44.35515151515152,3760.102812500001,339.639090909091,579.4599999999999,60.28520000000002,91.9905,2008
NM,44647.06666666667,6.926666666666668,.1554456838303142,.039217237,.50702947,54.60939393939393,44.35515151515148,3760.102812500001,339.6390909090911,579.4599999999995,60.28519999999997,91.99049999999993,2009
NM,47405,8.100000000000014,.0889962762594223,.034460068,.51596224,54.609393939394,44.35515151515154,3760.102812499993,339.6390909090912,579.4599999999992,60.28520000000002,91.9904999999999,2010
NM,39029.88059701493,7.052238805970148,.1100623815584539,.021589987,.47083777,54.60939393939397,44.35515151515153,3760.102812500001,339.6390909090912,579.4599999999994,60.28519999999991,91.99049999999991,2011
NM,35567.92182410423,6.821661237785054,.1184359056335125,.018771587,.44289881,54.60939393939397,44.35515151515188,3760.102812499997,339.6390909090919,579.4600000000036,60.28519999999921,91.9904999999999,2012
NM,,,,,,54.60939393939405,44.3551515151517,3760.102812499978,339.6390909090883,579.4599999999992,60.28519999999984,91.9904999999999,2013
NM,,,,,,54.60939393939402,44.35515151515138,3760.102812499983,339.6390909090914,579.4600000000017,60.28520000000012,91.9904999999999,2014
NV,47658.6835443038,4.820253164556964,.1094774894322021,.016339982,.19881593,66.28117647058835,31.46235294117649,2652.641176470587,1030.577647058823,1244.392352941174,55.17459999999996,37.12739999999997,2006
NV,54912.92307692308,4.961538461538461,.10685328909984,.05030068,.17835963,66.28117647058822,31.46235294117647,2652.641176470591,1030.577647058824,1244.392352941177,55.17460000000005,37.12739999999998,2007
NV,57789.765,6.741999999999988,.1113409630581737,.015474966,.20243445,66.28117647058805,31.4623529411765,2652.641176470599,1030.577647058819,1244.392352941178,55.17460000000015,37.1274000000001,2008
NV,52498.09375,11.60625,.1219700493384153,.081114829,.48965883,66.28117647058822,31.46235294117648,2652.641176470589,1030.577647058824,1244.392352941177,55.17460000000005,37.12739999999999,2009
NV,54168.42105263158,12.75789473684211,.0647132112399528,.082294211,.49773175,66.28117647058825,31.46235294117649,2652.641176470589,1030.577647058824,1244.392352941177,55.17460000000004,37.1274,2010
NV,50961.35211267605,13.89154929577466,.0676688645297373,.081193812,.50103778,66.28117647058833,31.46235294117649,2652.641176470587,1030.577647058823,1244.392352941175,55.17459999999994,37.12739999999999,2011
NV,50769.70709382151,13.63844393592684,.0649519307150993,.042087518,.50021243,66.28117647058777,31.4623529411765,2652.641176470576,1030.577647058818,1244.392352941168,55.17459999999964,37.12739999999977,2012
NV,,,,,,66.28117647058794,31.4623529411765,2652.64117647059,1030.577647058819,1244.392352941174,55.17460000000018,37.12740000000002,2013
NV,,,,,,66.28117647058836,31.46235294117649,2652.641176470587,1030.577647058822,1244.392352941173,55.17460000000003,37.12739999999994,2014
NY,44222,4.899999999999999,.1447876989841461,.046301525,.23495032,50.61112903225796,47.44967741935488,2379.420483870966,1285.622807017543,1674.762105263158,67.49759999999995,41.10950000000002,2006
NY,67103.85714285714,4.214285714285713,.1045304064239774,.040950309,.26045388,50.61112903225791,47.44967741935488,2379.420483870966,1285.622807017542,1674.762105263158,67.49759999999996,41.10950000000002,2007
NY,42584.63636363636,6.081818181818182,.1395158740607175,.013001444,.28625837,50.61112903225796,47.44967741935488,2379.420483870966,1285.622807017543,1674.762105263158,67.49759999999995,41.10950000000002,2008
NY,54059.84269662921,8,.0699925199151039,.093183815,.50840259,50.61112903225788,47.44967741935488,2379.420483870963,1285.622807017542,1674.762105263158,67.49759999999993,41.10950000000002,2010
NY,52927.98666666666,8.393333333333334,.070563884973526,.057093486,.50360858,50.61112903225788,47.44967741935488,2379.420483870964,1285.622807017542,1674.762105263158,67.49759999999998,41.10950000000002,2011
NY,58219.48571428571,7.848739495798331,.0670495570206843,.090432107,.50763524,50.61112903225852,47.44967741935424,2379.420483870963,1285.622807017535,1674.762105263164,67.49760000000005,41.10949999999965,2012
NY,,,,,,50.61112903225848,47.44967741935427,2379.420483870971,1285.622807017536,1674.762105263162,67.49759999999976,41.10949999999977,2013
NY,,,,,,50.6111290322579,47.44967741935488,2379.420483870967,1285.622807017542,1674.762105263158,67.49760000000001,41.10950000000002,2014
OH,45262.79195940671,5.457962529274033,.1306761595014131,.059115693,.27169058,58.21693181818172,41.26409090908865,2981.994352941337,720.7935227272599,1016.867954545476,54.70570000000174,16.57119999999917,2006
OH,44914.29508196721,5.757377049180327,.1315421469692813,.042812668,.26903489,58.21693181818201,41.26409090909092,2981.994352941169,720.7935227272727,1016.867954545454,54.70570000000016,16.57120000000003,2007
OH,46441.83176100629,6.934905660377372,.1367387183760322,.057129234,.27425161,58.21693181818164,41.26409090909124,2981.994352941169,720.7935227272692,1016.867954545458,54.70569999999942,16.57120000000018,2008
OH,44100.00735294117,10.84975490196078,.1483669388747098,.097030297,.50880665,58.21693181818164,41.26409090909112,2981.994352941169,720.7935227272698,1016.867954545462,54.70569999999987,16.57120000000009,2009
OH,45294.10461538462,10.18584615384616,.0723646678660925,.094139539,.50847733,58.21693181818168,41.26409090909125,2981.994352941169,720.7935227272692,1016.867954545457,54.7056999999994,16.57120000000018,2010
OH,44750.87074829932,10.4607385811468,.0739170089888996,.096405573,.5081585,58.21693181818257,41.26409090909133,2981.994352941243,720.7935227272859,1016.867954545444,54.70569999999911,16.57120000000016,2011
OH,46608.11084063616,9.981337228172494,.0721895490730401,.11432432,.50791109,58.21693181817461,41.26409090909309,2981.994352940869,720.7935227272566,1016.86795454558,54.70569999999567,16.57120000000138,2012
OH,,,,,,58.21693181818137,41.26409090908852,2981.994352941339,720.7935227272584,1016.867954545481,54.70570000000144,16.57119999999914,2013
OH,,,,,,58.2169318181828,41.26409090909135,2981.994352941267,720.793522727292,1016.867954545441,54.70569999999913,16.5711999999999,2014
OK,36438.08333333334,4.112499999999999,.153958849919339,.042014271,.24862355,67.42779220779219,32.57220779220779,2830.762857142856,395.2611688311688,621.4328571428564,29.00659999999998,44.36539999999999,2006
OK,51773.46341463415,3.900000000000002,.1037839233148389,.018159654,.2491253,67.42779220779219,32.57220779220779,2830.762857142854,395.2611688311686,621.4328571428562,29.00659999999996,44.36539999999996,2007
OK,40386.45,4.124999999999998,.1633830880746245,.030531956,.23708776,67.42779220779219,32.57220779220779,2830.762857142854,395.2611688311686,621.4328571428562,29.00659999999996,44.36539999999996,2008
OK,39178.92857142857,8.182142857142853,.1911656036973,.10512313,.5132404,67.42779220779219,32.57220779220779,2830.762857142855,395.2611688311687,621.4328571428563,29.00659999999997,44.36539999999998,2009
OK,39618.73571428571,7.793571428571428,.1084041480773262,.070225559,.50759023,67.42779220779207,32.57220779220776,2830.762857142851,395.261168831168,621.4328571428578,29.00660000000006,44.36539999999992,2010
OK,42662.94331983806,6.592307692307696,.096718273287722,.040451881,.50919384,67.42779220779232,32.57220779220757,2830.762857142845,395.2611688311697,621.432857142858,29.00659999999991,44.36540000000004,2011
OK,41309.41085271318,7.222148394241364,.10415367760251,.095456786,.51038915,67.42779220779089,32.5722077922074,2830.762857142839,395.2611688311648,621.4328571428666,29.00660000000039,44.36540000000003,2012
OK,,,,,,67.42779220779249,32.57220779220746,2830.762857142841,395.2611688311716,621.432857142857,29.00660000000018,44.3653999999999,2013
