"","State","Year","Month","Quantity.sum","Acquisition.Value.sum","ov_ammo_quantity.sum","ov_ammo_totalcost.sum","ov_armor_quantity.sum","ov_armor_totalcost.sum","ov_bags_quantity.sum","ov_bags_totalcost.sum","ov_boats_quantity.sum","ov_boats_totalcost.sum","ov_camping_quantity.sum","ov_camping_totalcost.sum","ov_car_quantity.sum","ov_car_totalcost.sum","ov_cooking_quantity.sum","ov_cooking_totalcost.sum","ov_clothing_quantity.sum","ov_clothing_totalcost.sum","ov_disaster_quantity.sum","ov_disaster_totalcost.sum","ov_electro_quantity.sum","ov_electro_totalcost.sum","ov_farming_quantity.sum","ov_farming_totalcost.sum","ov_generator_quantity.sum","ov_generator_totalcost.sum","ov_guncase_quantity.sum","ov_guncase_totalcost.sum","ov_lights_quantity.sum","ov_lights_totalcost.sum","ov_material_quantity.sum","ov_material_totalcost.sum","ov_med_quantity.sum","ov_med_totalcost.sum","ov_office_quantity.sum","ov_office_totalcost.sum","ov_plane_quantity.sum","ov_plane_totalcost.sum","ov_quallife_quantity.sum","ov_quallife_totalcost.sum","ov_record_quantity.sum","ov_record_totalcost.sum","ov_rope_quantity.sum","ov_rope_totalcost.sum","ov_shipping_quantity.sum","ov_shipping_totalcost.sum","ov_signs_quantity.sum","ov_signs_totalcost.sum","ov_training_quantity.sum","ov_training_totalcost.sum","ov_tools_quantity.sum","ov_tools_totalcost.sum","ov_weapon_quantity.sum","ov_weapon_totalcost.sum","State","Year","Month","day.mean"
"2168","Missouri","2010","December",68,3853.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,3853.6,"Missouri","2010","December",28.8688524590164
"2169","Missouri","2011","March",14,423105,0,0,0,0,0,0,0,0,0,0,5,226626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,196479,"Missouri","2011","March",13.1818181818182
"2170","Missouri","2011","April",89,10117.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,10117.23,"Missouri","2011","April",21.8651685393258
"2171","Missouri","2011","May",12,369909,0,0,0,0,0,0,0,0,0,0,9,369549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,360,"Missouri","2011","May",11.6666666666667
"2172","Missouri","2011","June",5,83115,0,0,0,0,0,0,0,0,0,0,2,82122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,993,"Missouri","2011","June",19.8
"2173","Missouri","2011","July",63,186160,0,0,0,0,0,0,0,0,0,0,3,125498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,60000,0,0,0,0,0,0,0,0,0,0,50,662,"Missouri","2011","July",22
"2174","Missouri","2011","August",47,243309.13,0,0,0,0,0,0,0,0,0,0,5,205305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36000,0,0,0,0,0,0,0,0,0,0,36,2004.13,"Missouri","2011","August",10.6111111111111
"2175","Missouri","2011","September",4,164244,0,0,0,0,0,0,0,0,0,0,4,164244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Missouri","2011","September",8.5
"2176","Missouri","2011","October",6,592250,0,0,0,0,0,0,0,0,0,0,5,212250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,380000,"Missouri","2011","October",13
"2177","Missouri","2011","November",40,478010.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,40420,0,0,0,0,0,0,0,0,0,0,32,437590.13,"Missouri","2011","November",15.6060606060606
"2178","Missouri","2011","December",52,135021,0,0,0,0,0,0,0,0,0,0,2,107270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,27751,"Missouri","2011","December",14.8269230769231
"2179","Missouri","2012","January",76,243190,0,0,0,0,0,0,0,0,0,0,1,63894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,179296,"Missouri","2012","January",13.8163265306122
"2180","Missouri","2012","February",19,208838.39,0,0,0,0,0,0,0,0,0,0,5,207620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1218.39,"Missouri","2012","February",11.5789473684211
"2181","Missouri","2012","March",54,421885.84,0,0,0,0,0,0,0,0,0,0,5,216456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,114413,0,0,0,0,0,0,0,0,0,0,21,91016.84,"Missouri","2012","March",8
"2182","Missouri","2012","April",334,377283.18,0,0,0,0,0,0,0,0,0,0,3,123183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,119045,0,0,0,0,0,0,0,0,0,0,302,135055.18,"Missouri","2012","April",16.5364238410596
"2183","Missouri","2012","May",2,49596,0,0,0,0,0,0,0,0,0,0,1,41061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8535,"Missouri","2012","May",16.5
"2184","Missouri","2012","June",40,30778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12315,0,0,0,0,0,0,0,0,0,0,37,18463,"Missouri","2012","June",21.675
"2185","Missouri","2012","July",78,519096,0,0,0,0,0,0,0,0,0,0,11,451671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,36945,0,0,0,0,0,0,0,0,0,0,58,30480,"Missouri","2012","July",27.3846153846154
"2186","Missouri","2012","August",43,543779,0,0,0,0,0,0,0,0,0,0,12,539717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4062,"Missouri","2012","August",7.32558139534884
"2187","Missouri","2012","September",4,183038,0,0,0,0,0,0,0,0,0,0,4,183038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Missouri","2012","September",20.25
"2188","Missouri","2012","October",5,150187,0,0,0,0,0,0,0,0,0,0,3,141977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8210,0,0,0,0,0,0,0,0,0,0,0,0,"Missouri","2012","October",21.4
"2189","Missouri","2012","November",22,258806,0,0,0,0,0,0,0,0,0,0,5,223479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8210,0,0,0,0,0,0,0,0,0,0,15,27117,"Missouri","2012","November",12.3181818181818
"2190","Missouri","2012","December",6,215360,0,0,0,0,0,0,0,0,0,0,5,214702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,658,"Missouri","2012","December",12.6666666666667
"2191","Missouri","2013","January",54,122461.49,0,0,0,0,0,0,0,0,0,0,1,50458,0,0,0,0,4,40000,2,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4939,0,0,0,0,0,0,0,0,0,0,45,26963.49,"Missouri","2013","January",4
"2192","Missouri","2013","February",13,61893.26,0,0,0,0,0,0,0,0,0,0,1,41061,0,0,0,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,832.26,"Missouri","2013","February",14.3076923076923
"2193","Missouri","2013","March",4,82759,0,0,0,0,0,0,0,0,0,0,2,82122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,637,"Missouri","2013","March",18.25
"2194","Missouri","2013","April",28,286957,0,0,0,0,0,0,0,0,0,0,5,213582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4105,0,0,0,0,0,0,0,0,0,0,22,69270,"Missouri","2013","April",23.8181818181818
"2195","Missouri","2013","May",30,309339.71,0,0,0,0,0,0,0,0,0,0,7,296263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8210,0,0,0,0,0,0,0,0,0,0,21,4866.71,"Missouri","2013","May",16.7142857142857
"2196","Missouri","2013","June",97,34700.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16420,0,0,0,0,0,0,0,0,0,0,93,18280.46,"Missouri","2013","June",14.6730769230769
"2197","Missouri","2013","July",10,457595,0,0,0,0,0,0,0,0,0,0,10,457595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Missouri","2013","July",23.6
"2198","Missouri","2013","August",9,444164,0,0,0,0,0,0,0,0,0,0,9,444164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Missouri","2013","August",23
"2199","Missouri","2013","September",117,617825.19,109,24.22,0,0,0,0,0,0,0,0,4,200710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4994,0,0,0,0,0,0,0,0,0,0,2,412096.97,"Missouri","2013","September",14.6
"2200","Missouri","2013","October",6,268029,0,0,0,0,0,0,0,0,0,0,6,268029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Missouri","2013","October",17.6666666666667
"2201","Missouri","2013","November",1,658000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,658000,"Missouri","2013","November",5
"2202","Missouri","2013","December",55,364981.22,0,0,0,0,0,0,0,0,0,0,5,252290,0,0,0,0,16,2271.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,90089,0,0,0,0,0,0,0,0,0,0,19,20331,"Missouri","2013","December",11.1
"2203","Missouri","2014","January",28,67263.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,47.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1066,0,0,0,0,0,0,0,0,0,0,15,66150,"Missouri","2014","January",14.3888888888889
"2204","Missouri","2014","February",51,3769122.14,0,0,0,0,0,0,0,0,0,0,2,82122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,21880.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3665119.82,"Missouri","2014","February",22.0588235294118
"2205","Missouri","2014","March",714,2367147.73,96,83.35,0,0,30,28.66,0,0,0,0,6,101993.51,0,0,188,289.96,0,0,74,33858.37,0,0,0,0,0,0,2,250,0,0,4,655.63,0,0,2,1895.31,0,0,193,48563.75,0,0,0,0,0,0,0,0,10,16.68,104,2167164.51,"Missouri","2014","March",17.7333333333333
"2206","Missouri","2014","April",24,6166220.61,0,0,0,0,0,0,0,0,0,0,6,301626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5864594.61,"Missouri","2014","April",14.5333333333333
"2207","Missouri","2014","May",91,1466664.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,278.05,0,0,0,0,0,0,0,0,0,0,89,1466386.36,"Missouri","2014","May",16.8333333333333
"2208","Missouri","2014","June",7,287427,0,0,0,0,0,0,0,0,0,0,7,287427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Missouri","2014","June",13
"2209","Missouri","2014","July",52,8136.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,192.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,7944,"Missouri","2014","July",8
"2210","Missouri","2014","August",35,501730.01,0,0,1,1626.01,0,0,0,0,0,0,12,495047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1416,0,0,0,0,0,0,0,0,0,0,20,3641,"Missouri","2014","August",7.84
"2211","Missouri","2014","September",63,217832,0,0,0,0,0,0,0,0,0,0,4,173641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,44191,"Missouri","2014","September",20.8730158730159
"2212","Missouri","2014","October",762,204595.04,0,0,0,0,29,244.07,0,0,0,0,2,74143,0,0,249,2062.21,48,245.14,0,0,0,0,0,0,0,0,2,369.14,0,0,0,0,0,0,0,0,154,64795.14,39,13909.74,0,0,0,0,0,0,0,0,7,15510,232,33316.6,"Missouri","2014","October",15.9489361702128
"2213","Missouri","2014","November",1179,150201.44,0,0,16,48.97,211,1222.03,0,0,6,71.44,76,99045.37,1,5216.37,178,1402.32,500,412.37,9,1712.72,0,0,0,0,0,0,15,8079.61,0,0,2,216.44,10,75.71,0,0,42,8025.54,9,289.76,1,30.51,4,212.32,0,0,0,0,10,615.48,88,23224.48,"Missouri","2014","November",19.4867924528302
"2214","Missouri","2014","December",1269,196221.68,220,236.13,142,494.19,24,232.02,0,0,0,0,35,74859.62,0,0,90,881.4,0,0,30,7183.88,1,17352,1,12797.7,0,0,0,0,0,0,595,2320.58,5,6083.58,6,47.04,84,61121.41,0,0,0,0,6,2052.48,0,0,0,0,5,4172,21,152.99,"Missouri","2014","December",19.2566371681416
"2215","Missouri","2015","January",8177,243145.04,300,521.7,42,2734.24,20,5.42,0,0,0,0,15,100318.16,0,0,93,1216.65,147,1100.79,0,0,2,17369,2,34431,0,0,0,0,0,0,1226,12825.72,3,1898.34,0,0,6209,39942.46,1,663.58,0,0,32,28764.53,0,0,0,0,0,0,85,1353.45,"Missouri","2015","January",26.0942249240122
"2216","Missouri","2015","February",15,26080.72,0,0,0,0,0,0,0,0,0,0,2,5735,0,0,0,0,0,0,1,1104,0,0,0,0,0,0,0,0,0,0,8,93.49,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,2,17070,"Missouri","2015","February",22.125
"2217","Missouri","2015","March",2561,483886.96,50,12.11,0,0,0,0,0,0,0,0,3,30468,0,0,93,1139.19,500,892.8,15,3329.7,2,372936,2,30437,0,0,0,0,0,0,3,1437.44,24,44.12,2,3276,1823,17505.07,0,0,0,0,0,0,5,136.53,0,0,1,700,38,21573,"Missouri","2015","March",14.7967032967033
"2218","Missouri","2015","April",271,407511.09,0,0,0,0,0,0,0,0,2,13259.74,16,336449.76,1,2509.11,3,43.22,0,0,34,7044,1,2400,1,24334,0,0,13,447.81,0,0,13,666.24,15,3380.97,0,0,6,3275.42,8,405.67,0,0,82,2815.82,45,235.86,20,22.74,10,9471.73,1,749,"Missouri","2015","April",18.3690476190476
"2219","Missouri","2015","May",95,17591.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14159.45,0,0,0,0,0,0,0,0,0,0,0,0,2,400,0,0,53,1540,15,1492,0,0,0,0,0,0,0,0,0,0,0,0,"Missouri","2015","May",27.3333333333333
"2220","Missouri","2015","June",224,32752.99,0,0,13,34.86,7,663.89,0,0,17,65.86,3,15879.31,0,0,41,157.51,27,70.04,0,0,0,0,0,0,0,0,0,0,0,0,56,15.3,0,0,10,13560,49,176.22,0,0,0,0,0,0,0,0,0,0,0,0,1,2130,"Missouri","2015","June",22.5454545454545
"2221","Missouri","2015","July",119,294713.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,263.44,0,0,0,0,0,0,0,0,0,0,0,0,"Missouri","2015","July",28.25
"2222","Missouri","2015","August",593,331932.6,0,0,0,0,1,263.25,0,0,0,0,2,77522,0,0,3,235.92,0,0,0,0,1,0,4,69626,0,0,1,1132.23,0,0,0,0,7,0,1,1016,508,0,0,0,0,0,30,543.2,0,0,0,0,0,0,32,4924,"Missouri","2015","August",11.3783783783784
"2223","Missouri","2015","September",260,97796.45,0,0,39,574.62,34,928.08,0,0,0,0,1,10800,0,0,11,1030.24,30,24.8,0,0,0,0,5,75781,0,0,0,0,0,0,13,1602.96,0,0,0,0,52,32.55,6,1077.2,0,0,0,0,0,0,0,0,0,0,68,662,"Missouri","2015","September",12.375
"2224","Montana","1996","January",2,184580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,184580,0,0,0,0,0,0,0,0,0,0,0,0,"Montana","1996","January",26
"2225","Montana","1996","August",2,184580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,184580,0,0,0,0,0,0,0,0,0,0,0,0,"Montana","1996","August",26
"2226","Montana","1996","October",1,65070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65070,"Montana","1996","October",18
"2227","Montana","1998","May",4,17200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17200,0,0,0,0,0,0,0,0,0,0,0,0,"Montana","1998","May",21.25
"2228","Montana","1998","November",1,92290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92290,0,0,0,0,0,0,0,0,0,0,0,0,"Montana","1998","November",23
"2229","Montana","2004","March",28,144000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,144000,0,0,0,0,0,0,0,0,0,0,0,0,"Montana","2004","March",17
"2230","Montana","2005","December",1,92290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92290,0,0,0,0,0,0,0,0,0,0,0,0,"Montana","2005","December",16
"2231","Montana","2006","January",87,16271.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,16271.21,"Montana","2006","January",24.3793103448276
"2232","Montana","2006","June",267,35118.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,35118.4,"Montana","2006","June",7.78651685393258
"2233","Montana","2006","July",40,8741.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8741.94,"Montana","2006","July",6
"2234","Montana","2006","August",4,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,552,"Montana","2006","August",15
"2235","Montana","2006","October",225,63631.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,63631.24,"Montana","2006","October",9.83555555555555
"2236","Montana","2007","January",8,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1104,"Montana","2007","January",5
"2237","Montana","2007","May",16,4461.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4461.68,"Montana","2007","May",11.5
"2238","Montana","2008","March",1,4379.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4379.62,0,0,0,0,0,0,0,0,0,0,0,0,"Montana","2008","March",24
"2239","Montana","2008","April",2,1552.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1552.21,0,0,0,0,0,0,0,0,0,0,0,0,"Montana","2008","April",10
"2240","Montana","2008","May",10,4990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4990,"Montana","2008","May",21
"2241","Montana","2008","June",11,645.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,645.81,"Montana","2008","June",10
"2242","Montana","2008","July",8,1068.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1068.55,"Montana","2008","July",3
"2243","Montana","2008","October",3,176.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,176.13,"Montana","2008","October",20
"2244","Montana","2010","January",6,14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14600,0,0,0,0,0,0,0,0,0,0,0,0,"Montana","2010","January",4
"2245","Montana","2011","March",1,90209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90209,"Montana","2011","March",22
"2246","Montana","2011","April",24,1409.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1409.04,"Montana","2011","April",22
"2247","Montana","2011","June",1,41061,0,0,0,0,0,0,0,0,0,0,1,41061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Montana","2011","June",28
"2248","Montana","2011","August",2,82122,0,0,0,0,0,0,0,0,0,0,2,82122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Montana","2011","August",27.5
"2249","Montana","2012","January",30,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,331,"Montana","2012","January",12
"2250","Montana","2012","February",15,74693,0,0,0,0,0,0,0,0,0,0,1,41061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32970,0,0,0,0,0,0,0,0,0,0,5,662,"Montana","2012","February",14.5833333333333
"2251","Montana","2012","March",12,204935,0,0,0,0,0,0,0,0,0,0,4,204604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,331,"Montana","2012","March",12.2
"2252","Montana","2012","April",22,88615.13,0,0,0,0,0,0,0,0,0,0,2,82122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6493.13,"Montana","2012","April",13.5
"2253","Montana","2012","May",1,41061,0,0,0,0,0,0,0,0,0,0,1,41061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Montana","2012","May",9
"2254","Montana","2012","June",1,63894,0,0,0,0,0,0,0,0,0,0,1,63894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Montana","2012","June",13
"2255","Montana","2012","July",6,8454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8454,0,0,0,0,0,0,0,0,0,0,0,0,"Montana","2012","July",12
"2256","Montana","2012","August",45,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5400,"Montana","2012","August",22
"2257","Montana","2012","September",2,99794,0,0,0,0,0,0,0,0,0,0,2,99794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Montana","2012","September",6
"2258","Montana","2013","March",31,65323.04,0,0,7,42.35,0,0,0,0,0,0,1,63894,0,0,10,15.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1040.53,0,0,0,0,0,0,0,0,0,0,3,331,"Montana","2013","March",11
