"","State","Year","Month","Quantity.sum","Acquisition.Value.sum","policeweapon_quantity.sum","policeweapon_totalcost.sum","policerecord_quantity.sum","policerecord_totalcost.sum","policeammo_quantity.sum","policeammo_totalcost.sum","policecar_quantity.sum","policecar_totalcost.sum","disaster_quantity.sum","disaster_totalcost.sum","medical_quantity.sum","medical_totalcost.sum","State","Year","Month","day.mean"
"1720","Maryland","2007","April",1,65070,1,65070,0,0,0,0,0,0,0,0,0,0,"Maryland","2007","April",6
"1721","Maryland","2007","May",2,637,2,637,0,0,0,0,0,0,0,0,0,0,"Maryland","2007","May",22
"1722","Maryland","2007","July",275,137225,275,137225,0,0,0,0,0,0,0,0,0,0,"Maryland","2007","July",31
"1723","Maryland","2008","February",5,2495,5,2495,0,0,0,0,0,0,0,0,0,0,"Maryland","2008","February",28
"1724","Maryland","2008","March",3,414,3,414,0,0,0,0,0,0,0,0,0,0,"Maryland","2008","March",14
"1725","Maryland","2008","April",25,12475,25,12475,0,0,0,0,0,0,0,0,0,0,"Maryland","2008","April",17
"1726","Maryland","2008","May",2,998,2,998,0,0,0,0,0,0,0,0,0,0,"Maryland","2008","May",21
"1727","Maryland","2008","August",2,998,2,998,0,0,0,0,0,0,0,0,0,0,"Maryland","2008","August",20
"1728","Maryland","2008","September",21,6147,21,6147,0,0,0,0,0,0,0,0,0,0,"Maryland","2008","September",29.5714285714286
"1729","Maryland","2008","October",16,2260.23,16,2260.23,0,0,0,0,0,0,0,0,0,0,"Maryland","2008","October",9.6875
"1730","Maryland","2008","November",19,9481,19,9481,0,0,0,0,0,0,0,0,0,0,"Maryland","2008","November",20
"1731","Maryland","2009","May",26,11891,26,11891,0,0,0,0,0,0,0,0,0,0,"Maryland","2009","May",13.7692307692308
"1732","Maryland","2009","July",1,92290,0,0,1,92290,0,0,0,0,0,0,0,0,"Maryland","2009","July",17
"1733","Maryland","2010","July",80,662,80,662,0,0,0,0,0,0,0,0,0,0,"Maryland","2010","July",15.5
"1734","Maryland","2010","September",29,331,29,331,0,0,0,0,0,0,0,0,0,0,"Maryland","2010","September",17
"1735","Maryland","2011","January",3,414916,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland","2011","January",24
"1736","Maryland","2011","February",12,5988,12,5988,0,0,0,0,0,0,0,0,0,0,"Maryland","2011","February",8
"1737","Maryland","2011","March",14,2152,13,1794,1,358,0,0,0,0,0,0,0,0,"Maryland","2011","March",4.21428571428571
"1738","Maryland","2011","June",22,14451.11,21,6951,0,0,0,0,0,0,0,0,0,0,"Maryland","2011","June",5.86363636363636
"1739","Maryland","2011","July",2,82122,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland","2011","July",25
"1740","Maryland","2011","August",20,88080,18,5958,0,0,0,0,0,0,0,0,0,0,"Maryland","2011","August",16
"1741","Maryland","2011","October",1,50458,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland","2011","October",5
"1742","Maryland","2011","November",90,44910,90,44910,0,0,0,0,0,0,0,0,0,0,"Maryland","2011","November",18
"1743","Maryland","2012","January",10,51139,9,1242,0,0,0,0,0,0,0,0,0,0,"Maryland","2012","January",19.5
"1744","Maryland","2012","February",1,41061,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland","2012","February",3
"1745","Maryland","2012","April",2,121832,1,65070,0,0,0,0,0,0,0,0,0,0,"Maryland","2012","April",8
"1746","Maryland","2012","May",2,114352,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland","2012","May",18
"1747","Maryland","2012","June",1,499,1,499,0,0,0,0,0,0,0,0,0,0,"Maryland","2012","June",7
"1748","Maryland","2012","September",24,56211.23,23,5753.23,0,0,0,0,0,0,0,0,0,0,"Maryland","2012","September",27
"1749","Maryland","2012","October",149,104162.61,11,331,8,10927.1,0,0,1,92901.9,0,0,0,0,"Maryland","2012","October",23.8571428571429
"1750","Maryland","2012","November",206,229519.79,25,146580.25,16,37698.79,153,64.7,0,0,0,0,0,0,"Maryland","2012","November",21.7
"1751","Maryland","2012","December",50,3658.09,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland","2012","December",8.2
"1752","Maryland","2013","January",342,148365.35,87,1170.55,40,13096.78,0,0,0,0,0,0,0,0,"Maryland","2013","January",19.9
"1753","Maryland","2013","February",114,116527.19,63,528.4,1,1966.95,0,0,0,0,0,0,0,0,"Maryland","2013","February",21.25
"1754","Maryland","2013","March",27,271722.95,22,66417.95,0,0,0,0,0,0,0,0,0,0,"Maryland","2013","March",15.9090909090909
"1755","Maryland","2013","April",23,157060,2,998,0,0,0,0,0,0,0,0,0,0,"Maryland","2013","April",20.8571428571429
"1756","Maryland","2013","May",164,365619.32,0,0,34,365398,0,0,0,0,0,0,0,0,"Maryland","2013","May",21.2571428571429
"1757","Maryland","2013","June",400,12.11,0,0,0,0,400,12.11,0,0,0,0,0,0,"Maryland","2013","June",27
"1758","Maryland","2013","July",95,391.82,95,391.82,0,0,0,0,0,0,0,0,0,0,"Maryland","2013","July",6
"1759","Maryland","2013","August",104,105539.17,10,60.82,24,20292,0,0,0,0,0,0,0,0,"Maryland","2013","August",8.4
"1760","Maryland","2013","September",322,152617,321,102720,0,0,0,0,0,0,0,0,0,0,"Maryland","2013","September",19.0155279503106
"1761","Maryland","2013","October",1,412000,1,412000,0,0,0,0,0,0,0,0,0,0,"Maryland","2013","October",17
"1762","Maryland","2013","November",54,122.99,4,98.19,0,0,0,0,0,0,0,0,0,0,"Maryland","2013","November",22
"1763","Maryland","2013","December",284,61103.89,119,36764.08,0,0,66,28.96,0,0,0,0,0,0,"Maryland","2013","December",18.1027027027027
"1764","Maryland","2014","January",142,4840.18,66,4634,18,179.19,0,0,0,0,0,0,0,0,"Maryland","2014","January",13.375
"1765","Maryland","2014","February",170,498077.21,157,9352.14,0,0,0,0,0,0,0,0,0,0,"Maryland","2014","February",10
"1766","Maryland","2014","March",773,103789.48,462,19436.92,20,14573.98,150,12.11,0,0,0,0,0,0,"Maryland","2014","March",22.4625
"1767","Maryland","2014","April",284,1871702.72,2,1466000,12,134314.1,0,0,0,0,0,0,0,0,"Maryland","2014","April",9.1
"1768","Maryland","2014","May",61,3945.06,0,0,8,3654.88,0,0,0,0,0,0,0,0,"Maryland","2014","May",12.3333333333333
"1769","Maryland","2014","June",140,340880.17,94,683.13,26,64.5,0,0,0,0,0,0,0,0,"Maryland","2014","June",13.5238095238095
"1770","Maryland","2014","July",100,169154.95,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland","2014","July",12.6571428571429
"1771","Maryland","2014","August",2,34344,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland","2014","August",18.5
"1772","Maryland","2014","September",62,43727.94,58,43442,0,0,0,0,0,0,0,0,0,0,"Maryland","2014","September",21.9661016949153
"1773","Maryland","2014","October",114,47878.23,15,816.43,5,66.35,0,0,0,0,0,0,0,0,"Maryland","2014","October",13.8695652173913
"1774","Maryland","2014","November",245,120931.66,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland","2014","November",17.5217391304348
"1775","Maryland","2014","December",256,58429.03,22,16478,0,0,0,0,0,0,0,0,0,0,"Maryland","2014","December",4.17857142857143
"1776","Maryland","2015","January",74,1600.76,3,460.99,0,0,0,0,0,0,0,0,0,0,"Maryland","2015","January",20
"1777","Maryland","2015","February",471,30357.93,0,0,0,0,400,12.11,0,0,0,0,0,0,"Maryland","2015","February",8.875
"1778","Maryland","2015","March",276,34644.36,76,22729,1,2578.13,0,0,0,0,0,0,0,0,"Maryland","2015","March",18.078431372549
"1779","Maryland","2015","April",65,37823.08,7,3208,1,10508,0,0,0,0,0,0,0,0,"Maryland","2015","April",21.6
"1780","Maryland","2015","June",5,114771.12,4,67748.12,0,0,0,0,0,0,0,0,0,0,"Maryland","2015","June",21.6666666666667
"1781","Maryland","2015","July",2,21590.62,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland","2015","July",14
"1782","Maryland","2015","August",40,72501.24,0,0,0,0,18,12.11,0,0,0,0,0,0,"Maryland","2015","August",24.2
"1783","Maryland","2015","September",111,356.73,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland","2015","September",22.1428571428571
"1784","Massachusetts","1995","February",2,8600,0,0,2,8600,0,0,0,0,0,0,0,0,"Massachusetts","1995","February",21
"1785","Massachusetts","1997","January",1,90209,1,90209,0,0,0,0,0,0,0,0,0,0,"Massachusetts","1997","January",16
"1786","Massachusetts","1997","March",1,65070,1,65070,0,0,0,0,0,0,0,0,0,0,"Massachusetts","1997","March",5
"1787","Massachusetts","1999","June",2,251938,2,251938,0,0,0,0,0,0,0,0,0,0,"Massachusetts","1999","June",25
"1788","Massachusetts","1999","July",1,90209,1,90209,0,0,0,0,0,0,0,0,0,0,"Massachusetts","1999","July",24
"1789","Massachusetts","2000","August",1,205400,1,205400,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2000","August",30
"1790","Massachusetts","2000","October",1,3489,0,0,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2000","October",23
"1791","Massachusetts","2006","March",43,20374,43,20374,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2006","March",15.1162790697674
"1792","Massachusetts","2006","May",11,2601,11,2601,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2006","May",3
"1793","Massachusetts","2006","July",2,276,2,276,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2006","July",27
"1794","Massachusetts","2006","August",10,4990,10,4990,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2006","August",4
"1795","Massachusetts","2006","September",45,16679,45,16679,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2006","September",12
"1796","Massachusetts","2006","November",347,97733.76,347,97733.76,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2006","November",28
"1797","Massachusetts","2007","July",15,3875,15,3875,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2007","July",9.53333333333333
"1798","Massachusetts","2007","August",11,5489,11,5489,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2007","August",28
"1799","Massachusetts","2007","September",2,998,2,998,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2007","September",12
"1800","Massachusetts","2008","March",26,10808,26,10808,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2008","March",11
"1801","Massachusetts","2008","April",7,3132,7,3132,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2008","April",10
"1802","Massachusetts","2008","June",1,4379.62,0,0,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2008","June",17
"1803","Massachusetts","2008","July",6,2994,6,2994,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2008","July",29
"1804","Massachusetts","2009","March",25,10538.2,25,10538.2,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2009","March",28.6
"1805","Massachusetts","2009","April",2,998,2,998,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2009","April",17
"1806","Massachusetts","2009","November",1,205400,1,205400,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2009","November",4
"1807","Massachusetts","2010","August",2,331,2,331,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2010","August",19
"1808","Massachusetts","2010","September",8,512328,1,65070,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2010","September",11.25
"1809","Massachusetts","2010","October",1,63682,0,0,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2010","October",8
"1810","Massachusetts","2010","November",6,82602,4,480,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2010","November",3.83333333333333
"1811","Massachusetts","2010","December",28,13972,28,13972,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2010","December",30
"1812","Massachusetts","2011","January",22,5202,22,5202,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2011","January",5
"1813","Massachusetts","2011","February",16,54928,16,54928,16,54928,0,0,0,0,0,0,0,0,"Massachusetts","2011","February",12
"1814","Massachusetts","2011","March",1,49897,0,0,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2011","March",22
"1815","Massachusetts","2011","May",2,82122,0,0,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2011","May",11
"1816","Massachusetts","2011","June",87,232071,80,25281,3,5382,0,0,0,0,0,0,0,0,"Massachusetts","2011","June",7.37931034482759
"1817","Massachusetts","2011","July",20,97798,3,331,15,15345,0,0,0,0,0,0,0,0,"Massachusetts","2011","July",14.9444444444444
"1818","Massachusetts","2011","August",2,82122,0,0,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2011","August",31
"1819","Massachusetts","2011","September",1,41061,0,0,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2011","September",16
"1820","Massachusetts","2011","October",1,331,1,331,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2011","October",3
"1821","Massachusetts","2011","November",12,292257,7,12624,2,11300,0,0,0,0,0,0,0,0,"Massachusetts","2011","November",12.5454545454545
"1822","Massachusetts","2011","December",5,224099,0,0,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2011","December",19
"1823","Massachusetts","2012","January",88,430232.75,65,4926.75,16,81497,0,0,0,0,0,0,0,0,"Massachusetts","2012","January",15.6393442622951
"1824","Massachusetts","2012","February",44,123638.1,42,9286.1,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2012","February",10.9090909090909
"1825","Massachusetts","2012","March",72,121649,70,993,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2012","March",14.2
"1826","Massachusetts","2012","April",120,617927.97,109,15932.97,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2012","April",18.2181818181818
"1827","Massachusetts","2012","May",31,110458.55,29,10103.55,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2012","May",20.0967741935484
"1828","Massachusetts","2012","June",34,558318,18,4153,4,24000,0,0,0,0,0,0,0,0,"Massachusetts","2012","June",13.6206896551724
"1829","Massachusetts","2012","July",42,174489.2,4,331,35,27227.2,0,0,0,0,0,0,0,0,"Massachusetts","2012","July",17.7692307692308
"1830","Massachusetts","2012","August",11,41392,10,331,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2012","August",24.5
"1831","Massachusetts","2012","October",137,147589.57,73,8631.34,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2012","October",26.0357142857143
"1832","Massachusetts","2012","November",72,161647.55,53,17543,13,2992.8,0,0,0,0,0,0,0,0,"Massachusetts","2012","November",19.4590163934426
"1833","Massachusetts","2012","December",48,447430.58,0,0,25,19448,0,0,0,0,0,0,0,0,"Massachusetts","2012","December",16.9444444444444
"1834","Massachusetts","2013","January",107,83433.34,18,65.9,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2013","January",13.9333333333333
"1835","Massachusetts","2013","February",156,166436.71,65,1768.71,6,55.19,5,4.2,0,0,0,0,0,0,"Massachusetts","2013","February",22.8139534883721
"1836","Massachusetts","2013","March",53,168299.24,50,13714.24,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2013","March",10.1860465116279
"1837","Massachusetts","2013","April",41,50458.82,0,0,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2013","April",23.6666666666667
"1838","Massachusetts","2013","May",10,128464.72,7,1774.72,1,35171,0,0,0,0,0,0,0,0,"Massachusetts","2013","May",12.375
"1839","Massachusetts","2013","June",272,129718.26,0,0,0,0,100,12.11,0,0,0,0,1,229.3,"Massachusetts","2013","June",14.4285714285714
"1840","Massachusetts","2013","July",103,143734.13,25,60.82,1,1159.46,0,0,0,0,0,0,0,0,"Massachusetts","2013","July",12.3846153846154
"1841","Massachusetts","2013","August",37,35381.65,23,125.31,4,2377.7,0,0,0,0,0,0,0,0,"Massachusetts","2013","August",18.9
"1842","Massachusetts","2013","September",43,519411.67,35,3,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2013","September",16.7777777777778
"1843","Massachusetts","2013","October",69,760.52,5,0.93,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2013","October",23.1
"1844","Massachusetts","2013","November",3,16374,2,118,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2013","November",22
"1845","Massachusetts","2013","December",59,82625.46,0,0,0,0,54,12.11,0,0,0,0,0,0,"Massachusetts","2013","December",12.6666666666667
"1846","Massachusetts","2014","January",33,1364914.41,8,1316120.98,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2014","January",23.2727272727273
"1847","Massachusetts","2014","February",18,1854.51,15,662,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2014","February",15.5
"1848","Massachusetts","2014","March",1332,1370674.24,306,693343.06,156,102702.79,418,154.74,0,0,0,0,0,0,"Massachusetts","2014","March",17.8285714285714
"1849","Massachusetts","2014","April",22,299.09,0,0,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2014","April",11
"1850","Massachusetts","2014","May",1,3138.94,0,0,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2014","May",7
"1851","Massachusetts","2014","June",62,58678,60,331,1,8450,0,0,0,0,0,0,0,0,"Massachusetts","2014","June",15
"1852","Massachusetts","2014","July",8,41010.16,0,0,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2014","July",22.5
"1853","Massachusetts","2014","August",49,8553.18,37,41.67,1,8450,1,61.43,0,0,0,0,0,0,"Massachusetts","2014","August",22
"1854","Massachusetts","2014","September",25,18725,25,18725,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2014","September",20.8
"1855","Massachusetts","2014","October",77,18578.55,3,3.94,1,3328.62,50,11.1,0,0,0,0,0,0,"Massachusetts","2014","October",13.375
"1856","Massachusetts","2014","November",134,13327.71,55,7608,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2014","November",18.8947368421053
"1857","Massachusetts","2014","December",91,24646.77,22,11954,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2014","December",6.72
"1858","Massachusetts","2015","January",39,91980.2,0,0,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2015","January",19.8
"1859","Massachusetts","2015","February",108,19562.39,45,662,20,16.72,0,0,0,0,0,0,0,0,"Massachusetts","2015","February",21.7142857142857
"1860","Massachusetts","2015","March",189,116250.34,7,1409,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2015","March",20.6538461538462
"1861","Massachusetts","2015","April",5,453005,0,0,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2015","April",8.8
"1862","Massachusetts","2015","May",66,35565.03,0,0,1,34831.32,0,0,0,0,0,0,0,0,"Massachusetts","2015","May",27
"1863","Massachusetts","2015","July",1,150941.6,0,0,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2015","July",27
"1864","Massachusetts","2015","August",38,116499.26,0,0,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2015","August",25
"1865","Massachusetts","2015","September",1,1344.26,0,0,0,0,0,0,0,0,0,0,0,0,"Massachusetts","2015","September",3
"1866","Michigan","1995","July",1,65070,1,65070,0,0,0,0,0,0,0,0,0,0,"Michigan","1995","July",25
"1867","Michigan","1995","October",1,65070,1,65070,0,0,0,0,0,0,0,0,0,0,"Michigan","1995","October",25
"1868","Michigan","1997","May",5,25145,0,0,0,0,0,0,0,0,0,0,0,0,"Michigan","1997","May",30
"1869","Michigan","1999","December",2,4416,0,0,0,0,0,0,0,0,0,0,0,0,"Michigan","1999","December",22
"1870","Michigan","2000","January",7,16737,0,0,0,0,0,0,0,0,0,0,0,0,"Michigan","2000","January",13.2857142857143
"1871","Michigan","2000","April",1,65070,1,65070,0,0,0,0,0,0,0,0,0,0,"Michigan","2000","April",5
"1872","Michigan","2000","May",1,65070,1,65070,0,0,0,0,0,0,0,0,0,0,"Michigan","2000","May",18
"1873","Michigan","2000","July",1,65070,1,65070,0,0,0,0,0,0,0,0,0,0,"Michigan","2000","July",27
"1874","Michigan","2000","September",1,65070,1,65070,0,0,0,0,0,0,0,0,0,0,"Michigan","2000","September",19
"1875","Michigan","2000","November",1,65070,1,65070,0,0,0,0,0,0,0,0,0,0,"Michigan","2000","November",6
"1876","Michigan","2002","April",1,65070,1,65070,0,0,0,0,0,0,0,0,0,0,"Michigan","2002","April",16
"1877","Michigan","2002","May",1,4231,0,0,1,4231,0,0,0,0,0,0,0,0,"Michigan","2002","May",29
"1878","Michigan","2003","August",2,646356,2,646356,0,0,0,0,0,0,0,0,0,0,"Michigan","2003","August",20
"1879","Michigan","2003","September",1,323178,1,323178,0,0,0,0,0,0,0,0,0,0,"Michigan","2003","September",9
"1880","Michigan","2003","November",1,244844,1,244844,0,0,0,0,0,0,0,0,0,0,"Michigan","2003","November",20
"1881","Michigan","2004","May",1,190817,0,0,1,190817,0,0,0,0,0,0,0,0,"Michigan","2004","May",19
"1882","Michigan","2004","August",1,323178,1,323178,0,0,0,0,0,0,0,0,0,0,"Michigan","2004","August",3
"1883","Michigan","2005","March",2,489688,2,489688,0,0,0,0,0,0,0,0,0,0,"Michigan","2005","March",3
"1884","Michigan","2005","December",6,2994,6,2994,0,0,0,0,0,0,0,0,0,0,"Michigan","2005","December",13
"1885","Michigan","2006","January",12,21441,12,21441,3,16950,0,0,0,0,0,0,0,0,"Michigan","2006","January",14.5833333333333
"1886","Michigan","2006","February",7,3493,7,3493,0,0,0,0,0,0,0,0,0,0,"Michigan","2006","February",5.28571428571429
"1887","Michigan","2006","March",27,7308.94,27,7308.94,0,0,0,0,0,0,0,0,0,0,"Michigan","2006","March",13.4074074074074
"1888","Michigan","2006","April",36,17964,36,17964,0,0,0,0,0,0,0,0,0,0,"Michigan","2006","April",15.1388888888889
"1889","Michigan","2006","May",9,4491,9,4491,0,0,0,0,0,0,0,0,0,0,"Michigan","2006","May",29.4444444444444
"1890","Michigan","2006","June",72,263235.1,72,263235.1,0,0,0,0,0,0,0,0,0,0,"Michigan","2006","June",12.4305555555556
"1891","Michigan","2006","July",14,6204,14,6204,0,0,0,0,0,0,0,0,0,0,"Michigan","2006","July",3.28571428571429
"1892","Michigan","2006","August",14,59761,12,5266,0,0,0,0,0,0,0,0,0,0,"Michigan","2006","August",7.35714285714286
"1893","Michigan","2006","September",176,37724.21,176,37724.21,0,0,0,0,0,0,0,0,0,0,"Michigan","2006","September",11.0340909090909
"1894","Michigan","2006","October",14,197304,13,6487,1,190817,0,0,0,0,0,0,0,0,"Michigan","2006","October",5.92857142857143
"1895","Michigan","2006","November",590,165284.43,590,165284.43,0,0,0,0,0,0,0,0,0,0,"Michigan","2006","November",29.0966101694915
"1896","Michigan","2006","December",262,58526.23,262,58526.23,0,0,0,0,0,0,0,0,0,0,"Michigan","2006","December",4.2824427480916
"1897","Michigan","2007","January",5,3600,5,3600,0,0,0,0,0,0,0,0,0,0,"Michigan","2007","January",4
"1898","Michigan","2007","February",13,5206.3,13,5206.3,0,0,0,0,0,0,0,0,0,0,"Michigan","2007","February",17.9230769230769
"1899","Michigan","2007","April",1,58.71,1,58.71,0,0,0,0,0,0,0,0,0,0,"Michigan","2007","April",11
"1900","Michigan","2007","October",59,28560.42,59,28560.42,0,0,0,0,0,0,0,0,0,0,"Michigan","2007","October",11.0847457627119
"1901","Michigan","2007","December",5,2495,5,2495,0,0,0,0,0,0,0,0,0,0,"Michigan","2007","December",6
"1902","Michigan","2008","January",189,94311,189,94311,0,0,0,0,0,0,0,0,0,0,"Michigan","2008","January",15.6666666666667
"1903","Michigan","2008","February",4,1996,4,1996,0,0,0,0,0,0,0,0,0,0,"Michigan","2008","February",21
"1904","Michigan","2008","April",38,9144.1,38,9144.1,0,0,0,0,0,0,0,0,0,0,"Michigan","2008","April",20.6842105263158
"1905","Michigan","2008","May",13,6487,13,6487,0,0,0,0,0,0,0,0,0,0,"Michigan","2008","May",15.6153846153846
"1906","Michigan","2008","June",21,10479,21,10479,0,0,0,0,0,0,0,0,0,0,"Michigan","2008","June",10.9047619047619
"1907","Michigan","2008","July",22,66334.7,22,66334.7,0,0,0,0,0,0,0,0,0,0,"Michigan","2008","July",9.27272727272727
"1908","Michigan","2008","August",22,10978,22,10978,0,0,0,0,0,0,0,0,0,0,"Michigan","2008","August",19
"1909","Michigan","2008","September",11,5128,11,5128,0,0,0,0,0,0,0,0,0,0,"Michigan","2008","September",13.9090909090909
"1910","Michigan","2008","October",59,11752,59,11752,0,0,0,0,0,0,0,0,0,0,"Michigan","2008","October",20.2203389830508
"1911","Michigan","2008","November",2,19092,0,0,2,19092,0,0,0,0,0,0,0,0,"Michigan","2008","November",17
"1912","Michigan","2009","January",29,35144.1,22,6214.1,7,28930,0,0,0,0,0,0,0,0,"Michigan","2009","January",22.6206896551724
"1913","Michigan","2009","February",7,4050.84,5,2495,2,1555.84,0,0,0,0,0,0,0,0,"Michigan","2009","February",15.4285714285714
"1914","Michigan","2009","March",16,6479,15,2179,1,4300,0,0,0,0,0,0,0,0,"Michigan","2009","March",4.375
"1915","Michigan","2009","May",25,128407.27,24,1742.27,0,0,0,0,0,0,0,0,0,0,"Michigan","2009","May",17.24
"1916","Michigan","2009","July",5,690,5,690,0,0,0,0,0,0,0,0,0,0,"Michigan","2009","July",21
"1917","Michigan","2009","August",1,159398,0,0,1,159398,0,0,0,0,0,0,0,0,"Michigan","2009","August",10
"1918","Michigan","2009","October",6,245534,6,245534,0,0,0,0,0,0,0,0,0,0,"Michigan","2009","October",7
"1919","Michigan","2009","December",7,662,7,662,0,0,0,0,0,0,0,0,0,0,"Michigan","2009","December",14
"1920","Michigan","2010","January",15,200993,15,200993,0,0,0,0,0,0,0,0,0,0,"Michigan","2010","January",13.75
"1921","Michigan","2010","March",15,67397,15,67397,0,0,0,0,0,0,0,0,0,0,"Michigan","2010","March",25.3333333333333
"1922","Michigan","2010","April",13,245175,13,245175,0,0,0,0,0,0,0,0,0,0,"Michigan","2010","April",15.5
"1923","Michigan","2010","June",5,662,5,662,0,0,0,0,0,0,0,0,0,0,"Michigan","2010","June",22
"1924","Michigan","2010","July",54,5372.62,53,993,0,0,0,0,0,0,0,0,0,0,"Michigan","2010","July",18.25
"1925","Michigan","2010","August",75,61336,63,8416,12,52920,0,0,0,0,0,0,0,0,"Michigan","2010","August",6.9041095890411
"1926","Michigan","2010","September",2,240,2,240,0,0,0,0,0,0,0,0,0,0,"Michigan","2010","September",16
"1927","Michigan","2010","October",25,218351.1,22,66977.1,0,0,0,0,0,0,0,0,0,0,"Michigan","2010","October",26.6
"1928","Michigan","2010","November",10,54106,8,1324,1,11721,0,0,0,0,0,0,0,0,"Michigan","2010","November",9.16666666666667
"1929","Michigan","2010","December",8,42659,7,1598,0,0,0,0,0,0,0,0,0,0,"Michigan","2010","December",13
"1930","Michigan","2011","January",283,72469,283,72469,0,0,0,0,0,0,0,0,0,0,"Michigan","2011","January",10.05
"1931","Michigan","2011","February",51,331650,49,249528,0,0,0,0,0,0,0,0,0,0,"Michigan","2011","February",22.1142857142857
"1932","Michigan","2011","March",12,109019,11,67958,0,0,0,0,0,0,0,0,0,0,"Michigan","2011","March",3.58333333333333
"1933","Michigan","2011","May",7,1986,7,1986,0,0,0,0,0,0,0,0,0,0,"Michigan","2011","May",12
"1934","Michigan","2011","June",6,123597,4,1996,0,0,0,0,0,0,0,0,0,0,"Michigan","2011","June",8.66666666666667
"1935","Michigan","2011","July",44,100945,35,11585,8,6120,0,0,0,0,0,0,0,0,"Michigan","2011","July",21.0810810810811
"1936","Michigan","2011","August",89,561402.6,81,327171,2,7156,0,0,0,0,0,0,0,0,"Michigan","2011","August",8.9811320754717
"1937","Michigan","2011","September",23,366268.8,15,1476.8,0,0,0,0,0,0,0,0,0,0,"Michigan","2011","September",19.75
"1938","Michigan","2011","October",18,56946.14,13,6487,0,0,0,0,0,0,0,0,0,0,"Michigan","2011","October",28.3333333333333
"1939","Michigan","2011","November",18,4431,7,3493,11,938,0,0,0,0,0,0,0,0,"Michigan","2011","November",19.4
"1940","Michigan","2011","December",102,177357.3,100,90605.3,0,0,0,0,0,0,0,0,0,0,"Michigan","2011","December",9.07446808510638
