State,Station Name (LEA),NSN,Item Name,Quantity,UI,Acquisition Value,DEMIL Code,DEMIL IC,Ship Date
MN,ARLINGTON GREEN POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Feb 7, 2007 12:00:00 AM"
MN,ARLINGTON GREEN POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Feb 7, 2007 12:00:00 AM"
MN,ARLINGTON GREEN POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Apr 9, 2007 12:00:00 AM"
MN,ARLINGTON GREEN POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Apr 9, 2007 12:00:00 AM"
MN,ARLINGTON GREEN POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Feb 7, 2007 12:00:00 AM"
MN,ARLINGTON GREEN POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Feb 7, 2007 12:00:00 AM"
MN,ARLINGTON GREEN POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Feb 7, 2007 12:00:00 AM"
MN,ARLINGTON GREEN POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Feb 7, 2007 12:00:00 AM"
MN,ASHBY POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Dec 12, 2006 12:00:00 AM"
MN,ASHBY POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Dec 12, 2006 12:00:00 AM"
MN,AUSTIN POLICE DEPT,1005-00-179-0300,"RIFLE,7.62 MILLIMETER",1,Each,"$1,278.00",D,1,"Dec 12, 2006 12:00:00 AM"
MN,AUSTIN POLICE DEPT,2320-01-455-9593,"TRUCK,UTILITY",1,Each,"$60,409.00",C,7,"Oct 3, 2013 12:00:00 AM"
MN,AVON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Mar 20, 2006 12:00:00 AM"
MN,AVON POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Mar 20, 2006 12:00:00 AM"
MN,AVON POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Oct 28, 2013 8:33:16 AM"
MN,AVON POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,$58.71,D,1,"Mar 20, 2006 12:00:00 AM"
MN,AVON POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,$120.00,D,1,"Dec 30, 2010 12:00:00 AM"
MN,AVON POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,$58.71,D,1,"Mar 20, 2006 12:00:00 AM"
MN,AVON POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,$58.71,D,1,"Mar 20, 2006 12:00:00 AM"
MN,AVON POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,$120.00,D,1,"Dec 30, 2010 12:00:00 AM"
MN,BABBIT POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Feb 10, 2007 12:00:00 AM"
MN,BABBIT POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Feb 10, 2007 12:00:00 AM"
MN,BAGLEY POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Dec 12, 2006 12:00:00 AM"
MN,BAGLEY POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Dec 12, 2006 12:00:00 AM"
MN,BAGLEY POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Dec 12, 2006 12:00:00 AM"
MN,BAGLEY POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Dec 12, 2006 12:00:00 AM"
MN,BATTLE LAKE POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Dec 12, 2006 12:00:00 AM"
MN,BATTLE LAKE POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Mar 4, 2009 12:00:00 AM"
MN,BAXTER POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,$58.71,D,1,"Jan 27, 2011 12:00:00 AM"
MN,BAXTER POLICE DEPT,5855-01-007-9541,"COLLIMATOR,INFRARED",1,Each,"$2,884.00",D,1,"Mar 18, 2014 11:55:32 AM"
MN,BAXTER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Dec 12, 2006 12:00:00 AM"
MN,BAXTER POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Feb 13, 2006 12:00:00 AM"
MN,BAXTER POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Feb 13, 2006 12:00:00 AM"
MN,BAXTER POLICE DEPT,5855-01-436-7621,"RECEIVER,INFRARED",1,Each,"$7,685.00",D,1,"Mar 18, 2014 11:55:32 AM"
MN,BAXTER POLICE DEPT,1240-01-439-7265,"MOUNT,QUICK RELEASE ASSEMBLY",2,Each,$43.97,B,3,"Mar 18, 2014 11:55:32 AM"
MN,BAXTER POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",20,Each,$331.00,D,1,"Dec 22, 2009 12:00:00 AM"
MN,BAXTER POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,$58.71,D,1,"Jan 27, 2011 12:00:00 AM"
